,accommodation_type,spain_travelers,spain_nights,spain_avg_stay,galicia_travelers,galicia_nights,galicia_avg_stay,come_from,year,month
3001,Rural Tourism,33369,135968,..,2023,2599,..,Foreign,2012,Oct
3002,Rural Tourism,13267,59447,..,403,684,..,Foreign,2012,Nov
3003,Rural Tourism,11786,56468,..,108,146,..,Foreign,2012,Dec
3004,Rural Tourism,8816,47967,..,57,163,..,Foreign,2013,Jan
3005,Rural Tourism,11638,57906,..,116,203,..,Foreign,2013,Feb
3006,Rural Tourism,19620,84598,..,471,713,..,Foreign,2013,Mar
3007,Rural Tourism,32347,119654,..,1649,2255,..,Foreign,2013,Apr
3008,Rural Tourism,46346,167984,..,2755,3753,..,Foreign,2013,May
3009,Rural Tourism,44540,162707,..,2874,5047,..,Foreign,2013,Jun
3010,Rural Tourism,60006,287401,..,3183,7181,..,Foreign,2013,Jul
3011,Rural Tourism,67195,335249,..,3894,10510,..,Foreign,2013,Aug
3012,Rural Tourism,50977,191476,..,4242,6475,..,Foreign,2013,Sep
3013,Rural Tourism,34552,137794,..,2583,3783,..,Foreign,2013,Oct
3014,Rural Tourism,12429,59003,..,194,419,..,Foreign,2013,Nov
3015,Rural Tourism,11567,58036,..,156,578,..,Foreign,2013,Dec
3016,Rural Tourism,9645,51016,..,114,158,..,Foreign,2014,Jan
3017,Rural Tourism,11640,61596,..,61,97,..,Foreign,2014,Feb
3018,Rural Tourism,19082,88663,..,633,938,..,Foreign,2014,Mar
3019,Rural Tourism,36874,143443,..,2085,3975,..,Foreign,2014,Apr
3020,Rural Tourism,52075,164549,..,5591,7158,..,Foreign,2014,May
3021,Rural Tourism,51261,187520,..,4658,6765,..,Foreign,2014,Jun
3022,Rural Tourism,69298,317268,..,4604,9927,..,Foreign,2014,Jul
3023,Rural Tourism,83804,401837,..,6293,13706,..,Foreign,2014,Aug
3024,Rural Tourism,63518,232040,..,6468,9472,..,Foreign,2014,Sep
3025,Rural Tourism,41283,159920,..,2575,3915,..,Foreign,2014,Oct
3026,Rural Tourism,13946,61604,..,269,461,..,Foreign,2014,Nov
3027,Rural Tourism,13860,63630,..,271,461,..,Foreign,2014,Dec
3028,Rural Tourism,10548,49358,..,149,251,..,Foreign,2015,Jan
3029,Rural Tourism,14141,65561,..,164,351,..,Foreign,2015,Feb
3030,Rural Tourism,22524,94450,..,605,910,..,Foreign,2015,Mar
3031,Rural Tourism,43733,153121,..,2394,3255,..,Foreign,2015,Apr
3032,Rural Tourism,62041,193053,..,7021,9153,..,Foreign,2015,May
3033,Rural Tourism,60378,206023,..,6995,9748,..,Foreign,2015,Jun
3034,Rural Tourism,81005,363560,..,6631,13901,..,Foreign,2015,Jul
3035,Rural Tourism,93113,437835,..,7123,15418,..,Foreign,2015,Aug
3036,Rural Tourism,77970,258732,..,9117,12553,..,Foreign,2015,Sep
3037,Rural Tourism,53020,184486,..,5008,6478,..,Foreign,2015,Oct
3038,Rural Tourism,16609,73318,..,355,509,..,Foreign,2015,Nov
3039,Rural Tourism,15777,71031,..,288,613,..,Foreign,2015,Dec
3040,Rural Tourism,14123,65703,..,130,183,..,Foreign,2016,Jan
3041,Rural Tourism,19129,83473,..,246,450,..,Foreign,2016,Feb
3042,Rural Tourism,34254,132199,..,1224,2120,..,Foreign,2016,Mar
3043,Rural Tourism,52226,179346,..,3773,4836,..,Foreign,2016,Apr
3044,Rural Tourism,74183,243242,..,8493,11456,..,Foreign,2016,May
3045,Rural Tourism,68234,235330,..,7351,12638,..,Foreign,2016,Jun
3046,Rural Tourism,99061,416243,..,9407,22348,..,Foreign,2016,Jul
3047,Rural Tourism,112248,513190,..,10016,24092,..,Foreign,2016,Aug
3048,Rural Tourism,87934,306181,..,11347,17813,..,Foreign,2016,Sep
3049,Rural Tourism,60338,221833,..,6253,9875,..,Foreign,2016,Oct
3050,Rural Tourism,20417,86044,..,956,2149,..,Foreign,2016,Nov
3051,Rural Tourism,19727,81885,..,949,2073,..,Foreign,2016,Dec
3052,Rural Tourism,15703,72150,..,388,687,..,Foreign,2017,Jan
3053,Rural Tourism,22189,91185,..,782,1504,..,Foreign,2017,Feb
3054,Rural Tourism,30031,116179,..,974,1447,..,Foreign,2017,Mar
3055,Rural Tourism,66608,232338,..,4391,7180,..,Foreign,2017,Apr
3056,Rural Tourism,86723,269112,..,8013,12340,..,Foreign,2017,May
3057,Rural Tourism,90102,306784,..,8410,13978,..,Foreign,2017,Jun
3058,Rural Tourism,114849,487493,..,8309,19070,..,Foreign,2017,Jul
3059,Rural Tourism,124314,561000,..,9190,24130,..,Foreign,2017,Aug
3060,Rural Tourism,109054,368145,..,9701,16098,..,Foreign,2017,Sep
3061,Rural Tourism,76230,273454,..,5654,9246,..,Foreign,2017,Oct
3062,Rural Tourism,26805,96934,..,945,1805,..,Foreign,2017,Nov
3063,Rural Tourism,22125,83176,..,598,1496,..,Foreign,2017,Dec
3064,Rural Tourism,17316,76782,..,580,1119,..,Foreign,2018,Jan
3065,Rural Tourism,23319,97121,..,857,1630,..,Foreign,2018,Feb
3066,Rural Tourism,40386,152348,..,1669,2817,..,Foreign,2018,Mar
3067,Rural Tourism,69174,224904,..,3793,5469,..,Foreign,2018,Apr
3068,Rural Tourism,102796,321610,..,8964,11988,..,Foreign,2018,May
3069,Rural Tourism,98095,338370,..,8539,13342,..,Foreign,2018,Jun
3070,Rural Tourism,126283,536291,..,7843,15637,..,Foreign,2018,Jul
3071,Rural Tourism,139412,622092,..,9301,21967,..,Foreign,2018,Aug
3072,Rural Tourism,112577,377760,..,11416,16726,..,Foreign,2018,Sep
3073,Rural Tourism,83201,278955,..,7974,11436,..,Foreign,2018,Oct
3074,Rural Tourism,27399,93170,..,1400,2443,..,Foreign,2018,Nov
3075,Rural Tourism,24582,87034,..,949,2152,..,Foreign,2018,Dec
3076,Rural Tourism,18277,70344,..,566,875,..,Foreign,2019,Jan
3077,Rural Tourism,24355,84637,..,582,1972,..,Foreign,2019,Feb
3078,Rural Tourism,39265,132817,..,1178,2402,..,Foreign,2019,Mar
3079,Rural Tourism,73275,249530,..,6047,9133,..,Foreign,2019,Apr
3080,Rural Tourism,96131,297107,..,11166,16933,..,Foreign,2019,May
3081,Rural Tourism,104933,357466,..,11341,15280,..,Foreign,2019,Jun
3082,Rural Tourism,125425,532136,..,8516,16955,..,Foreign,2019,Jul
3083,Rural Tourism,142802,617924,..,9801,19867,..,Foreign,2019,Aug
3084,Rural Tourism,122879,394341,..,12884,17069,..,Foreign,2019,Sep
3085,Rural Tourism,82537,263305,..,7310,8956,..,Foreign,2019,Oct
3086,Rural Tourism,29297,100670,..,1203,1657,..,Foreign,2019,Nov
3087,Rural Tourism,27883,100959,..,988,1582,..,Foreign,2019,Dec
3088,Rural Tourism,19245,76650,..,489,634,..,Foreign,2020,Jan
3089,Rural Tourism,26194,101944,..,593,773,..,Foreign,2020,Feb
3090,Rural Tourism,10491,47897,..,228,254,..,Foreign,2020,Mar
3091,Rural Tourism,..,..,..,..,..,..,Foreign,2020,Apr
3092,Rural Tourism,..,..,..,..,..,..,Foreign,2020,May
3093,Rural Tourism,2874,9121,..,48,70,..,Foreign,2020,Jun
3094,Rural Tourism,41754,160156,..,970,2783,..,Foreign,2020,Jul
3095,Rural Tourism,42449,178943,..,1968,4605,..,Foreign,2020,Aug
3096,Rural Tourism,18043,54304,..,905,1401,..,Foreign,2020,Sep
3097,Rural Tourism,11515,38855,..,221,396,..,Foreign,2020,Oct
3098,Rural Tourism,..,..,..,..,..,..,Foreign,2020,Nov
3099,Rural Tourism,5573,24438,..,15,21,..,Foreign,2020,Dec
3100,Rural Tourism,2715,19367,..,4,8,..,Foreign,2021,Jan
3101,Rural Tourism,2412,23657,..,0,0,..,Foreign,2021,Feb
3102,Rural Tourism,6787,31852,..,103,163,..,Foreign,2021,Mar
3103,Rural Tourism,11842,47249,..,211,850,..,Foreign,2021,Apr
3104,Rural Tourism,30800,110886,..,445,675,..,Foreign,2021,May
3105,Rural Tourism,45012,159153,..,1142,1761,..,Foreign,2021,Jun
3106,Rural Tourism,80383,306646,..,2474,4819,..,Foreign,2021,Jul
