destination,come_from,year,month,H_travellers,H_nights,H_avg_stay,R_travellers,R_nights,R_avg_stay,travellers,nights,avg_stay
Ourense,All,2001,Nov,15681.0,27865.0,1.8,0.0,0.0,0.0,15681.0,27865.0,1.7769912633122888
Ourense,All,2001,Dec,12155.0,23221.0,1.9,0.0,0.0,0.0,12155.0,23221.0,1.9104072398190046
Ourense,All,2002,Jan,11351.0,19489.0,1.7,0.0,0.0,0.0,11351.0,19489.0,1.716941238657387
Ourense,All,2002,Feb,14203.0,22904.0,1.6,0.0,0.0,0.0,14203.0,22904.0,1.6126170527353376
Ourense,All,2002,Mar,17714.0,29302.0,1.7,0.0,0.0,0.0,17714.0,29302.0,1.6541718414813142
Ourense,All,2002,Apr,13469.0,34597.0,2.6,0.0,0.0,0.0,13469.0,34597.0,2.5686390971861313
Ourense,All,2002,May,15487.0,38819.0,2.5,0.0,0.0,0.0,15487.0,38819.0,2.5065538839026282
Ourense,All,2002,Jun,17349.0,38348.0,2.2,0.0,0.0,0.0,17349.0,38348.0,2.2103867658078276
Ourense,All,2002,Jul,19192.0,40388.0,2.1,0.0,0.0,0.0,19192.0,40388.0,2.1044185077115465
Ourense,All,2002,Aug,26029.0,56564.0,2.2,0.0,0.0,0.0,26029.0,56564.0,2.1731146029428716
Ourense,All,2002,Sep,18644.0,43827.0,2.4,0.0,0.0,0.0,18644.0,43827.0,2.3507294571980264
Ourense,All,2002,Oct,17896.0,42661.0,2.4,0.0,0.0,0.0,17896.0,42661.0,2.383828788556102
Ourense,All,2002,Nov,15169.0,34497.0,2.3,0.0,0.0,0.0,15169.0,34497.0,2.2741775990506956
Ourense,All,2002,Dec,13320.0,22840.0,1.7,0.0,0.0,0.0,13320.0,22840.0,1.7147147147147148
Ourense,All,2003,Jan,19006.0,31694.0,1.7,0.0,0.0,0.0,19006.0,31694.0,1.6675786593707251
Ourense,All,2003,Feb,19528.0,31730.0,1.6,0.0,0.0,0.0,19528.0,31730.0,1.6248463744367063
Ourense,All,2003,Mar,19553.0,33584.0,1.7,0.0,0.0,0.0,19553.0,33584.0,1.7175880938986345
Ourense,All,2003,Apr,20866.0,37128.0,1.8,0.0,0.0,0.0,20866.0,37128.0,1.7793539729703824
Ourense,All,2003,May,21057.0,43326.0,2.1,0.0,0.0,0.0,21057.0,43326.0,2.057558056703234
Ourense,All,2003,Jun,23444.0,43334.0,1.9,0.0,0.0,0.0,23444.0,43334.0,1.8484047090940112
Ourense,All,2003,Jul,22421.0,42053.0,1.9,0.0,0.0,0.0,22421.0,42053.0,1.8756076892199278
Ourense,All,2003,Aug,30031.0,60465.0,2.0,0.0,0.0,0.0,30031.0,60465.0,2.0134194665512304
Ourense,All,2003,Sep,23135.0,43867.0,1.9,0.0,0.0,0.0,23135.0,43867.0,1.8961314026366975
Ourense,All,2003,Oct,21114.0,41872.0,2.0,0.0,0.0,0.0,21114.0,41872.0,1.9831391493795585
Ourense,All,2003,Nov,18796.0,35484.0,1.9,0.0,0.0,0.0,18796.0,35484.0,1.8878484783996594
Ourense,All,2003,Dec,18689.0,32418.0,1.7,0.0,0.0,0.0,18689.0,32418.0,1.7346032425490931
Ourense,All,2004,Jan,15744.0,27572.0,1.8,0.0,0.0,0.0,15744.0,27572.0,1.751270325203252
Ourense,All,2004,Feb,18468.0,31462.0,1.7,0.0,0.0,0.0,18468.0,31462.0,1.7035954082737708
Ourense,All,2004,Mar,21096.0,38060.0,1.8,0.0,0.0,0.0,21096.0,38060.0,1.804133485020857
Ourense,All,2004,Apr,23479.0,41931.0,1.8,0.0,0.0,0.0,23479.0,41931.0,1.7858937774181183
Ourense,All,2004,May,23745.0,43533.0,1.8,0.0,0.0,0.0,23745.0,43533.0,1.8333543903979785
Ourense,All,2004,Jun,25066.0,46718.0,1.9,0.0,0.0,0.0,25066.0,46718.0,1.8637995691374771
Ourense,All,2004,Jul,25456.0,48718.0,1.9,0.0,0.0,0.0,25456.0,48718.0,1.9138120678818353
Ourense,All,2004,Aug,35483.0,70978.0,2.0,0.0,0.0,0.0,35483.0,70978.0,2.000338190119212
Ourense,All,2004,Sep,28800.0,54269.0,1.9,0.0,0.0,0.0,28800.0,54269.0,1.8843402777777778
Ourense,All,2004,Oct,28715.0,55541.0,1.9,0.0,0.0,0.0,28715.0,55541.0,1.9342155667769458
Ourense,All,2004,Nov,20699.0,39539.0,1.9,0.0,0.0,0.0,20699.0,39539.0,1.9101888980143968
Ourense,All,2004,Dec,18566.0,35052.0,1.9,0.0,0.0,0.0,18566.0,35052.0,1.8879672519659594
Ourense,All,2005,Jan,16872.0,30172.0,1.8,1158.0,1795.0,1.6,18030.0,31967.0,1.7729894620077649
Ourense,All,2005,Feb,19265.0,32005.0,1.7,1474.0,2249.0,1.5,20739.0,34254.0,1.6516707652249385
Ourense,All,2005,Mar,24234.0,45780.0,1.9,2422.0,4873.0,2.0,26656.0,50653.0,1.900247599039616
Ourense,All,2005,Apr,24009.0,45213.0,1.9,1748.0,2779.0,1.6,25757.0,47992.0,1.8632604728811586
Ourense,All,2005,May,27827.0,52386.0,1.9,2108.0,3547.0,1.7,29935.0,55933.0,1.8684817103724738
Ourense,All,2005,Jun,28689.0,51181.0,1.8,2221.0,3827.0,1.7,30910.0,55008.0,1.779618246522161
Ourense,All,2005,Jul,30865.0,59753.0,1.9,3177.0,6445.0,2.0,34042.0,66198.0,1.9445978497150578
Ourense,All,2005,Aug,37419.0,74248.0,2.0,5109.0,14027.0,2.8,42528.0,88275.0,2.075691309255079
Ourense,All,2005,Sep,29363.0,58872.0,2.0,2721.0,4616.0,1.7,32084.0,63488.0,1.97880563520758
Ourense,All,2005,Oct,26939.0,52141.0,1.9,2519.0,4441.0,1.8,29458.0,56582.0,1.920768551836513
Ourense,All,2005,Nov,21861.0,40765.0,1.9,1714.0,2744.0,1.6,23575.0,43509.0,1.845556733828208
Ourense,All,2005,Dec,19899.0,35482.0,1.8,2187.0,3575.0,1.6,22086.0,39057.0,1.7684053246400435
Ourense,All,2006,Jan,18261.0,32823.0,1.8,1437.0,2309.0,1.6,19698.0,35132.0,1.783531322976952
Ourense,All,2006,Feb,20769.0,38325.0,1.9,1930.0,3099.0,1.6,22699.0,41424.0,1.8249262082030044
Ourense,All,2006,Mar,22873.0,45231.0,2.0,1933.0,3216.0,1.7,24806.0,48447.0,1.9530355559138919
Ourense,All,2006,Apr,28162.0,53365.0,1.9,3354.0,6370.0,1.9,31516.0,59735.0,1.8953864703642593
Ourense,All,2006,May,25301.0,46517.0,1.8,2014.0,3383.0,1.7,27315.0,49900.0,1.8268350723045945
Ourense,All,2006,Jun,27210.0,49646.0,1.8,2405.0,3982.0,1.7,29615.0,53628.0,1.8108391018065169
Ourense,All,2006,Jul,28539.0,52756.0,1.9,3230.0,6877.0,2.1,31769.0,59633.0,1.8770814315842488
Ourense,All,2006,Aug,35623.0,67563.0,1.9,4504.0,11213.0,2.5,40127.0,78776.0,1.9631669449497844
Ourense,All,2006,Sep,27764.0,51323.0,1.9,2532.0,4467.0,1.8,30296.0,55790.0,1.8414972273567467
Ourense,All,2006,Oct,26657.0,51855.0,2.0,2005.0,3635.0,1.8,28662.0,55490.0,1.936012839299421
Ourense,All,2006,Nov,22829.0,43438.0,1.9,1622.0,2656.0,1.6,24451.0,46094.0,1.88515807124453
Ourense,All,2006,Dec,19645.0,35035.0,1.8,2242.0,4133.0,1.8,21887.0,39168.0,1.7895554438707908
Ourense,All,2007,Jan,18366.0,31438.0,1.7,988.0,1653.0,1.7,19354.0,33091.0,1.7097757569494678
Ourense,All,2007,Feb,20320.0,36040.0,1.8,1691.0,2569.0,1.5,22011.0,38609.0,1.7540775067011949
Ourense,All,2007,Mar,23824.0,48543.0,2.0,1734.0,2642.0,1.5,25558.0,51185.0,2.0026997417638315
Ourense,All,2007,Apr,25977.0,55974.0,2.2,2897.0,5702.0,2.0,28874.0,61676.0,2.1360393433538825
Ourense,All,2007,May,24523.0,52026.0,2.1,2112.0,3480.0,1.7,26635.0,55506.0,2.0839496902571804
Ourense,All,2007,Jun,26975.0,55458.0,2.1,2580.0,4328.0,1.7,29555.0,59786.0,2.0228726103874135
Ourense,All,2007,Jul,29168.0,59046.0,2.0,2957.0,6105.0,2.1,32125.0,65151.0,2.028046692607004
Ourense,All,2007,Aug,35422.0,75345.0,2.1,4963.0,11306.0,2.3,40385.0,86651.0,2.145623375015476
Ourense,All,2007,Sep,28843.0,56277.0,2.0,3084.0,5138.0,1.7,31927.0,61415.0,1.9236069784195196
Ourense,All,2007,Oct,27791.0,55091.0,2.0,2865.0,4779.0,1.7,30656.0,59870.0,1.9529618997912317
Ourense,All,2007,Nov,25549.0,53169.0,2.1,2364.0,3941.0,1.7,27913.0,57110.0,2.046000071651202
Ourense,All,2007,Dec,22530.0,41429.0,1.8,1902.0,3606.0,1.9,24432.0,45035.0,1.8432793058284218
Ourense,All,2008,Jan,18262.0,32093.0,1.8,1028.0,1543.0,1.5,19290.0,33636.0,1.743701399688958
Ourense,All,2008,Feb,22355.0,39435.0,1.8,1279.0,2109.0,1.7,23634.0,41544.0,1.7578065498857578
Ourense,All,2008,Mar,28671.0,54704.0,1.9,2379.0,4605.0,1.9,31050.0,59309.0,1.9101127214170692
Ourense,All,2008,Apr,26605.0,51525.0,1.9,1361.0,2143.0,1.6,27966.0,53668.0,1.919044554101409
Ourense,All,2008,May,29014.0,56331.0,1.9,2178.0,3669.0,1.7,31192.0,60000.0,1.923570146191331
Ourense,All,2008,Jun,28402.0,54374.0,1.9,2017.0,3558.0,1.8,30419.0,57932.0,1.904467602485289
Ourense,All,2008,Jul,30939.0,60960.0,2.0,2558.0,5235.0,2.1,33497.0,66195.0,1.976147117652327
Ourense,All,2008,Aug,35627.0,71970.0,2.0,3957.0,9617.0,2.4,39584.0,81587.0,2.0611105497170574
Ourense,All,2008,Sep,27946.0,55281.0,2.0,2455.0,4565.0,1.9,30401.0,59846.0,1.968553665997829
Ourense,All,2008,Oct,28418.0,52852.0,1.9,1981.0,3290.0,1.7,30399.0,56142.0,1.8468370670087833
Ourense,All,2008,Nov,24562.0,45925.0,1.9,1856.0,2910.0,1.6,26418.0,48835.0,1.848550230903172
Ourense,All,2008,Dec,22206.0,41085.0,1.9,2365.0,4258.0,1.8,24571.0,45343.0,1.8453868381425258
Ourense,All,2009,Jan,15816.0,27267.0,1.7,1038.0,1602.0,1.5,16854.0,28869.0,1.712887148451406
Ourense,All,2009,Feb,20013.0,34569.0,1.7,1498.0,2235.0,1.5,21511.0,36804.0,1.7109385895588303
Ourense,All,2009,Mar,21469.0,41977.0,2.0,1594.0,2695.0,1.7,23063.0,44672.0,1.9369552963621386
Ourense,All,2009,Apr,23180.0,47152.0,2.0,2384.0,4746.0,2.0,25564.0,51898.0,2.0301204819277108
Ourense,All,2009,May,24873.0,50573.0,2.0,2190.0,3864.0,1.8,27063.0,54437.0,2.0114917045412555
Ourense,All,2009,Jun,25557.0,50067.0,2.0,2055.0,3632.0,1.8,27612.0,53699.0,1.9447703896856439
Ourense,All,2009,Jul,26495.0,56813.0,2.1,2754.0,5751.0,2.1,29249.0,62564.0,2.1390132995999864
Ourense,All,2009,Aug,32554.0,63489.0,2.0,4491.0,10221.0,2.3,37045.0,73710.0,1.9897422054258334
Ourense,All,2009,Sep,26682.0,53840.0,2.0,2376.0,4272.0,1.8,29058.0,58112.0,1.9998623442769634
Ourense,All,2009,Oct,27344.0,54946.0,2.0,2669.0,4406.0,1.7,30013.0,59352.0,1.9775430646719754
Ourense,All,2009,Nov,21157.0,42127.0,2.0,1883.0,2872.0,1.5,23040.0,44999.0,1.9530815972222222
Ourense,All,2009,Dec,20759.0,37221.0,1.8,2244.0,4148.0,1.9,23003.0,41369.0,1.7984175977046473
Ourense,All,2010,Jan,16226.0,27822.0,1.7,1348.0,2068.0,1.5,17574.0,29890.0,1.7008080118356663
Ourense,All,2010,Feb,19764.0,32125.0,1.6,1470.0,2344.0,1.6,21234.0,34469.0,1.6232928322501647
Ourense,All,2010,Mar,23376.0,42653.0,1.8,1816.0,3223.0,1.8,25192.0,45876.0,1.8210543029533186
Ourense,All,2010,Apr,24762.0,48406.0,2.0,2455.0,4895.0,2.0,27217.0,53301.0,1.9583716059815557
Ourense,All,2010,May,27024.0,50234.0,1.9,2537.0,4610.0,1.8,29561.0,54844.0,1.8552822976218666
Ourense,All,2010,Jun,25992.0,47618.0,1.8,2178.0,4164.0,1.9,28170.0,51782.0,1.838196663116791
Ourense,All,2010,Jul,27665.0,55120.0,2.0,2851.0,5752.0,2.0,30516.0,60872.0,1.9947568488661687
Ourense,All,2010,Aug,32552.0,65921.0,2.0,4325.0,10498.0,2.4,36877.0,76419.0,2.0722672668601025
Ourense,All,2010,Sep,26633.0,52195.0,2.0,2681.0,4380.0,1.6,29314.0,56575.0,1.9299652043392235
Ourense,All,2010,Oct,28887.0,54359.0,1.9,3143.0,5666.0,1.8,32030.0,60025.0,1.8740243521698408
Ourense,All,2010,Nov,21526.0,39991.0,1.9,2183.0,3619.0,1.7,23709.0,43610.0,1.8393858872158253
Ourense,All,2010,Dec,19646.0,34233.0,1.7,2176.0,4212.0,1.9,21822.0,38445.0,1.7617541930162222
Ourense,All,2011,Jan,14975.0,23960.0,1.6,996.0,1718.0,1.7,15971.0,25678.0,1.607789117775969
Ourense,All,2011,Feb,17771.0,28458.0,1.6,1074.0,1571.0,1.5,18845.0,30029.0,1.5934730697797825
Ourense,All,2011,Mar,24051.0,43030.0,1.8,1773.0,2854.0,1.6,25824.0,45884.0,1.7767967781908303
Ourense,All,2011,Apr,24870.0,46011.0,1.9,2698.0,4762.0,1.8,27568.0,50773.0,1.8417367962855484
Ourense,All,2011,May,23276.0,43548.0,1.9,1568.0,2851.0,1.8,24844.0,46399.0,1.8676139108034133
Ourense,All,2011,Jun,25799.0,49702.0,1.9,1925.0,3537.0,1.8,27724.0,53239.0,1.9203217428942432
Ourense,All,2011,Jul,29076.0,54624.0,1.9,2820.0,6250.0,2.2,31896.0,60874.0,1.9085151743165287
Ourense,All,2011,Aug,36393.0,66811.0,1.8,3801.0,9678.0,2.6,40194.0,76489.0,1.9029954719609892
Ourense,All,2011,Sep,30044.0,54287.0,1.8,2923.0,4920.0,1.7,32967.0,59207.0,1.7959474626141292
Ourense,All,2011,Oct,28174.0,50752.0,1.8,2902.0,4288.0,1.5,31076.0,55040.0,1.7711417170807053
Ourense,All,2011,Nov,21782.0,40495.0,1.9,2052.0,2973.0,1.5,23834.0,43468.0,1.8237811529747419
Ourense,All,2011,Dec,19983.0,33503.0,1.7,1663.0,2781.0,1.7,21646.0,36284.0,1.6762450337244756
Ourense,All,2012,Jan,14212.0,22255.0,1.6,1001.0,1341.0,1.3,15213.0,23596.0,1.5510418720830867
Ourense,All,2012,Feb,17849.0,28648.0,1.6,1258.0,1756.0,1.4,19107.0,30404.0,1.5912492803684513
Ourense,All,2012,Mar,20514.0,35323.0,1.7,1440.0,2083.0,1.5,21954.0,37406.0,1.7038352919741278
Ourense,All,2012,Apr,23431.0,43944.0,1.9,2107.0,4131.0,2.0,25538.0,48075.0,1.882488840159762
Ourense,All,2012,May,22414.0,40572.0,1.8,1412.0,2284.0,1.6,23826.0,42856.0,1.7987072945521698
Ourense,All,2012,Jun,23304.0,45458.0,2.0,2197.0,3270.0,1.5,25501.0,48728.0,1.910827026391122
Ourense,All,2012,Jul,25254.0,43402.0,1.7,2302.0,4123.0,1.8,27556.0,47525.0,1.7246697633909132
Ourense,All,2012,Aug,32824.0,64018.0,2.0,3812.0,8469.0,2.2,36636.0,72487.0,1.9785729883175018
Ourense,All,2012,Sep,26936.0,48623.0,1.8,1937.0,3132.0,1.6,28873.0,51755.0,1.7925051085789492
Ourense,All,2012,Oct,26070.0,48034.0,1.8,2165.0,3414.0,1.6,28235.0,51448.0,1.8221356472463255
Ourense,All,2012,Nov,21560.0,41471.0,1.9,1343.0,2064.0,1.5,22903.0,43535.0,1.9008426843644937
Ourense,All,2012,Dec,17031.0,29200.0,1.7,2062.0,3033.0,1.5,19093.0,32233.0,1.688210338867648
Ourense,All,2013,Jan,16109.0,26217.0,1.6,1059.0,1498.0,1.4,17168.0,27715.0,1.6143406337371855
Ourense,All,2013,Feb,18261.0,31617.0,1.7,1495.0,2293.0,1.5,19756.0,33910.0,1.7164405750151852
Ourense,All,2013,Mar,22785.0,42676.0,1.9,2069.0,3761.0,1.8,24854.0,46437.0,1.86839140580993
Ourense,All,2013,Apr,20114.0,37259.0,1.9,1119.0,1725.0,1.5,21233.0,38984.0,1.8360099844581548
Ourense,All,2013,May,24592.0,44889.0,1.8,1769.0,2992.0,1.7,26361.0,47881.0,1.8163574978187473
Ourense,All,2013,Jun,23531.0,44327.0,1.9,1509.0,2143.0,1.4,25040.0,46470.0,1.8558306709265175
Ourense,All,2013,Jul,23941.0,44225.0,1.9,2310.0,4269.0,1.9,26251.0,48494.0,1.847320102091349
Ourense,All,2013,Aug,32800.0,62954.0,1.9,3783.0,8254.0,2.2,36583.0,71208.0,1.9464778722357379
Ourense,All,2013,Sep,25841.0,50234.0,1.9,2333.0,4148.0,1.8,28174.0,54382.0,1.930219351174842
Ourense,All,2013,Oct,22866.0,41957.0,1.8,1638.0,3181.0,1.9,24504.0,45138.0,1.8420666013712046
Ourense,All,2013,Nov,20393.0,39479.0,1.9,2009.0,3624.0,1.8,22402.0,43103.0,1.9240692795286136
Ourense,All,2013,Dec,15856.0,27907.0,1.8,1491.0,2940.0,2.0,17347.0,30847.0,1.7782325474145386
Ourense,All,2014,Jan,13245.0,23422.0,1.8,1017.0,1871.0,1.8,14262.0,25293.0,1.7734539335296593
Ourense,All,2014,Feb,16679.0,27422.0,1.6,1490.0,2222.0,1.5,18169.0,29644.0,1.631570257031207
Ourense,All,2014,Mar,18948.0,33160.0,1.8,1673.0,3140.0,1.9,20621.0,36300.0,1.760341399544154
Ourense,All,2014,Apr,21248.0,40174.0,1.9,2000.0,3794.0,1.9,23248.0,43968.0,1.8912594631796285
Ourense,All,2014,May,22254.0,40319.0,1.8,2013.0,3379.0,1.7,24267.0,43698.0,1.8007170231178142
Ourense,All,2014,Jun,22600.0,44464.0,2.0,1745.0,2908.0,1.7,24345.0,47372.0,1.94586157321832
Ourense,All,2014,Jul,24386.0,44129.0,1.8,2612.0,5405.0,2.1,26998.0,49534.0,1.8347284984072894
Ourense,All,2014,Aug,35057.0,67394.0,1.9,4529.0,9903.0,2.2,39586.0,77297.0,1.9526347698681352
Ourense,All,2014,Sep,27166.0,53953.0,2.0,2087.0,3719.0,1.8,29253.0,57672.0,1.9714901035791201
Ourense,All,2014,Oct,23272.0,50599.0,2.2,2015.0,3072.0,1.5,25287.0,53671.0,2.1224739984972514
Ourense,All,2014,Nov,20294.0,44879.0,2.2,1665.0,2600.0,1.6,21959.0,47479.0,2.1621658545471107
Ourense,All,2014,Dec,17623.0,30137.0,1.7,1645.0,2963.0,1.8,19268.0,33100.0,1.7178741955574008
Ourense,All,2015,Jan,15806.0,24605.0,1.6,1108.0,1781.0,1.6,16914.0,26386.0,1.5600094596192504
Ourense,All,2015,Feb,19843.0,33180.0,1.7,1486.0,2195.0,1.5,21329.0,35375.0,1.658540015940738
Ourense,All,2015,Mar,20690.0,37933.0,1.8,1960.0,2698.0,1.4,22650.0,40631.0,1.7938631346578366
Ourense,All,2015,Apr,23335.0,43306.0,1.9,2152.0,3379.0,1.6,25487.0,46685.0,1.8317181308117865
Ourense,All,2015,May,22154.0,41235.0,1.9,2043.0,3096.0,1.5,24197.0,44331.0,1.8320866223085506
Ourense,All,2015,Jun,24437.0,46230.0,1.9,1975.0,2847.0,1.4,26412.0,49077.0,1.8581326669695593
Ourense,All,2015,Jul,29298.0,52786.0,1.8,2904.0,5393.0,1.9,32202.0,58179.0,1.8066890255263648
Ourense,All,2015,Aug,37705.0,76119.0,2.0,5085.0,10455.0,2.1,42790.0,86574.0,2.023229726571629
Ourense,All,2015,Sep,29290.0,61421.0,2.1,2874.0,4195.0,1.5,32164.0,65616.0,2.0400447705509266
Ourense,All,2015,Oct,26379.0,53431.0,2.0,2773.0,4228.0,1.5,29152.0,57659.0,1.9778745883644346
Ourense,All,2015,Nov,21677.0,42839.0,2.0,1763.0,2714.0,1.5,23440.0,45553.0,1.9433873720136519
Ourense,All,2015,Dec,18663.0,31714.0,1.7,1591.0,2523.0,1.6,20254.0,34237.0,1.690382146736447
Ourense,All,2016,Jan,17286.0,28671.0,1.7,1420.0,1950.0,1.4,18706.0,30621.0,1.6369614027584731
Ourense,All,2016,Feb,20401.0,35269.0,1.7,1753.0,2351.0,1.3,22154.0,37620.0,1.6981132075471699
Ourense,All,2016,Mar,28413.0,52563.0,1.9,2631.0,4398.0,1.7,31044.0,56961.0,1.8348473134905297
Ourense,All,2016,Apr,22943.0,45465.0,2.0,1835.0,2559.0,1.4,24778.0,48024.0,1.938170958107999
Ourense,All,2016,May,24434.0,46638.0,1.9,2119.0,3112.0,1.5,26553.0,49750.0,1.8736112680299777
Ourense,All,2016,Jun,27094.0,52316.0,1.9,2429.0,3588.0,1.5,29523.0,55904.0,1.8935745012363243
Ourense,All,2016,Jul,28670.0,58990.0,2.1,3523.0,6796.0,1.9,32193.0,65786.0,2.0434877147205914
Ourense,All,2016,Aug,40702.0,85390.0,2.1,6257.0,12191.0,2.0,46959.0,97581.0,2.078004216444132
Ourense,All,2016,Sep,29303.0,63005.0,2.2,2993.0,4994.0,1.7,32296.0,67999.0,2.1054929403022045
Ourense,All,2016,Oct,29640.0,58631.0,2.0,2953.0,4663.0,1.6,32593.0,63294.0,1.9419507256159299
Ourense,All,2016,Nov,23362.0,47718.0,2.0,1794.0,2647.0,1.5,25156.0,50365.0,2.0021068532358086
Ourense,All,2016,Dec,20294.0,35582.0,1.8,1803.0,2968.0,1.7,22097.0,38550.0,1.7445807123138888
Ourense,All,2017,Jan,17459.0,30484.0,1.8,1273.0,1864.0,1.5,18732.0,32348.0,1.7268844757633994
Ourense,All,2017,Feb,20032.0,34319.0,1.7,1518.0,2379.0,1.6,21550.0,36698.0,1.70292343387471
Ourense,All,2017,Mar,22045.0,41573.0,1.9,1713.0,2527.0,1.5,23758.0,44100.0,1.8562168532704773
Ourense,All,2017,Apr,28472.0,59886.0,2.1,2889.0,5140.0,1.8,31361.0,65026.0,2.073467045055961
Ourense,All,2017,May,25597.0,48880.0,1.9,1967.0,3393.0,1.7,27564.0,52273.0,1.8964228704106807
Ourense,All,2017,Jun,28428.0,54875.0,1.9,2123.0,3450.0,1.6,30551.0,58325.0,1.909102811691925
Ourense,All,2017,Jul,31758.0,62529.0,2.0,3792.0,6827.0,1.8,35550.0,69356.0,1.9509423347398032
Ourense,All,2017,Aug,40065.0,83078.0,2.1,5031.0,11102.0,2.2,45096.0,94180.0,2.088433563952457
Ourense,All,2017,Sep,31341.0,64717.0,2.1,3037.0,4757.0,1.6,34378.0,69474.0,2.020885449997091
Ourense,All,2017,Oct,28347.0,58491.0,2.1,2641.0,4389.0,1.7,30988.0,62880.0,2.0291725829353298
Ourense,All,2017,Nov,23240.0,46118.0,2.0,1797.0,2658.0,1.5,25037.0,48776.0,1.9481567280424972
Ourense,All,2017,Dec,20234.0,35555.0,1.8,1864.0,3470.0,1.9,22098.0,39025.0,1.7659969227984433
Ourense,All,2018,Jan,18507.0,29057.0,1.6,1621.0,2329.0,1.4,20128.0,31386.0,1.5593203497615262
Ourense,All,2018,Feb,22205.0,37221.0,1.7,2464.0,4119.0,1.7,24669.0,41340.0,1.6757874255138028
Ourense,All,2018,Mar,29411.0,53738.0,1.8,3188.0,5490.0,1.7,32599.0,59228.0,1.8168655480229454
Ourense,All,2018,Apr,26477.0,50687.0,1.9,2249.0,3863.0,1.7,28726.0,54550.0,1.8989765369351808
Ourense,All,2018,May,28069.0,51618.0,1.8,2459.0,3636.0,1.5,30528.0,55254.0,1.8099449685534592
Ourense,All,2018,Jun,28907.0,56579.0,2.0,2784.0,4476.0,1.6,31691.0,61055.0,1.926572212931116
Ourense,All,2018,Jul,31495.0,61514.0,2.0,3866.0,7381.0,1.9,35361.0,68895.0,1.948332909137185
Ourense,All,2018,Aug,40935.0,81936.0,2.0,6094.0,13114.0,2.2,47029.0,95050.0,2.0210933679219205
Ourense,All,2018,Sep,34740.0,66028.0,1.9,3221.0,5184.0,1.6,37961.0,71212.0,1.8759252917467928
Ourense,All,2018,Oct,31998.0,60513.0,1.9,2839.0,4737.0,1.7,34837.0,65250.0,1.8730085828286018
Ourense,All,2018,Nov,26405.0,50539.0,1.9,2367.0,3820.0,1.6,28772.0,54359.0,1.8893020992631726
Ourense,All,2018,Dec,22691.0,38828.0,1.7,2145.0,3814.0,1.8,24836.0,42642.0,1.7169431470446126
Ourense,All,2019,Jan,17723.0,30825.0,1.7,1487.0,2159.0,1.5,19210.0,32984.0,1.7170223841749088
Ourense,All,2019,Feb,20659.0,36019.0,1.7,1755.0,2727.0,1.6,22414.0,38746.0,1.7286517355224413
Ourense,All,2019,Mar,28199.0,51213.0,1.8,2262.0,3653.0,1.6,30461.0,54866.0,1.8011884048455402
Ourense,All,2019,Apr,31588.0,58394.0,1.9,2969.0,5790.0,2.0,34557.0,64184.0,1.8573371531093557
Ourense,All,2019,May,29221.0,54254.0,1.9,2525.0,4242.0,1.7,31746.0,58496.0,1.8426258426258426
Ourense,All,2019,Jun,30092.0,55749.0,1.9,2999.0,4898.0,1.6,33091.0,60647.0,1.8327339760055603
Ourense,All,2019,Jul,35299.0,66950.0,1.9,3788.0,7348.0,1.9,39087.0,74298.0,1.9008365952874358
Ourense,All,2019,Aug,45036.0,92197.0,2.1,6145.0,13753.0,2.2,51181.0,105950.0,2.0701041402082803
Ourense,All,2019,Sep,35969.0,69894.0,1.9,3410.0,6022.0,1.8,39379.0,75916.0,1.9278295538231036
Ourense,All,2019,Oct,32774.0,60946.0,1.9,2603.0,4194.0,1.6,35377.0,65140.0,1.8413093252678294
Ourense,All,2019,Nov,28424.0,56908.0,2.0,1880.0,2979.0,1.6,30304.0,59887.0,1.9762077613516367
Ourense,All,2019,Dec,24920.0,45097.0,1.8,1919.0,3295.0,1.7,26839.0,48392.0,1.8030478035694326
Ourense,All,2020,Jan,19617.0,32828.0,1.7,1385.0,2001.0,1.4,21002.0,34829.0,1.6583658699171508
Ourense,All,2020,Feb,26351.0,44518.0,1.7,1752.0,2988.0,1.7,28103.0,47506.0,1.6904245098388073
Ourense,All,2020,Mar,15372.0,31566.0,2.1,405.0,587.0,1.5,15777.0,32153.0,2.037966660328326
Ourense,All,2020,Apr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ourense,All,2020,May,892.0,3050.0,3.4,0.0,0.0,0.0,892.0,3050.0,3.4192825112107625
Ourense,All,2020,Jun,8299.0,15658.0,1.9,837.0,1247.0,1.5,9136.0,16905.0,1.8503721541155866
Ourense,All,2020,Jul,19355.0,38739.0,2.0,3371.0,7094.0,2.1,22726.0,45833.0,2.016764938836575
Ourense,All,2020,Aug,31359.0,64824.0,2.1,5957.0,13795.0,2.3,37316.0,78619.0,2.1068442491156607
Ourense,All,2020,Sep,20636.0,38862.0,1.9,2667.0,4871.0,1.8,23303.0,43733.0,1.8767111530704201
Ourense,All,2020,Oct,12469.0,24693.0,2.0,1381.0,2619.0,1.9,13850.0,27312.0,1.971985559566787
Ourense,All,2020,Nov,7879.0,15257.0,1.9,371.0,670.0,1.8059299191374663,8250.0,15927.0,1.9305454545454546
Ourense,All,2020,Dec,9478.0,17841.0,1.9,359.0,539.0,1.5,9837.0,18380.0,1.8684558300294805
Ourense,All,2021,Jan,7266.0,13954.0,1.9,332.0,527.0,1.6,7598.0,14481.0,1.9058962884969728
