,accommodation,year,month,travellers,nights,avg_stay
2948,Rural Tourism,2001,Mar,129.0,278.0,2.16
2949,Rural Tourism,2001,Apr,467.0,989.0,2.12
2950,Rural Tourism,2001,May,669.0,990.0,1.48
2951,Rural Tourism,2001,Jun,1250.0,2394.0,1.92
2952,Rural Tourism,2001,Jul,1454.0,3973.0,2.73
2953,Rural Tourism,2001,Aug,1518.0,4844.0,3.19
2954,Rural Tourism,2001,Sep,842.0,2663.0,3.16
2955,Rural Tourism,2001,Oct,324.0,692.0,2.14
2956,Rural Tourism,2001,Nov,61.0,342.0,5.61
2957,Rural Tourism,2001,Dec,284.0,793.0,2.79
2958,Rural Tourism,2002,Jan,27.0,53.0,1.96
2959,Rural Tourism,2002,Feb,46.0,102.0,2.22
2960,Rural Tourism,2002,Mar,192.0,581.0,3.03
2961,Rural Tourism,2002,Apr,496.0,1101.0,2.22
2962,Rural Tourism,2002,May,909.0,1879.0,2.07
2963,Rural Tourism,2002,Jun,1876.0,3796.0,2.02
2964,Rural Tourism,2002,Jul,1845.0,4503.0,2.44
2965,Rural Tourism,2002,Aug,2076.0,7884.0,3.8
2966,Rural Tourism,2002,Sep,1247.0,3242.0,2.6
2967,Rural Tourism,2002,Oct,643.0,1091.0,1.7
2968,Rural Tourism,2002,Nov,255.0,594.0,2.33
2969,Rural Tourism,2002,Dec,255.0,594.0,2.33
2970,Rural Tourism,2003,Jan,73.0,235.0,3.22
2971,Rural Tourism,2003,Feb,246.0,671.0,2.73
2972,Rural Tourism,2003,Mar,209.0,437.0,2.09
2973,Rural Tourism,2003,Apr,468.0,993.0,2.12
2974,Rural Tourism,2003,May,773.0,1235.0,1.6
2975,Rural Tourism,2003,Jun,1582.0,3093.0,1.96
2976,Rural Tourism,2003,Jul,1846.0,4350.0,2.36
2977,Rural Tourism,2003,Aug,2307.0,5969.0,2.59
2978,Rural Tourism,2003,Sep,1599.0,2680.0,1.68
2979,Rural Tourism,2003,Oct,874.0,1662.0,1.9
2980,Rural Tourism,2003,Nov,263.0,372.0,1.41
2981,Rural Tourism,2003,Dec,284.0,363.0,1.28
2982,Rural Tourism,2004,Jan,372.0,747.0,2.01
2983,Rural Tourism,2004,Feb,187.0,329.0,1.76
2984,Rural Tourism,2004,Mar,204.0,493.0,2.42
2985,Rural Tourism,2004,Apr,597.0,1465.0,2.45
2986,Rural Tourism,2004,May,1767.0,2937.0,1.66
2987,Rural Tourism,2004,Jun,1558.0,3235.0,2.08
2988,Rural Tourism,2004,Jul,2631.0,5474.0,2.08
2989,Rural Tourism,2004,Aug,2397.0,5875.0,2.45
2990,Rural Tourism,2004,Sep,1794.0,2885.0,1.61
2991,Rural Tourism,2004,Oct,1159.0,2200.0,1.9
2992,Rural Tourism,2004,Nov,310.0,547.0,1.76
2993,Rural Tourism,2004,Dec,215.0,730.0,3.4
2994,Rural Tourism,2005,Jan,110.0,598.0,5.44
2995,Rural Tourism,2005,Feb,167.0,298.0,1.78
2996,Rural Tourism,2005,Mar,407.0,977.0,2.4
2997,Rural Tourism,2005,Apr,460.0,828.0,1.8
2998,Rural Tourism,2005,May,1631.0,2809.0,1.72
2999,Rural Tourism,2005,Jun,1963.0,3908.0,1.99
3000,Rural Tourism,2005,Jul,2432.0,6177.0,2.54
3001,Rural Tourism,2005,Aug,2140.0,5751.0,2.69
3002,Rural Tourism,2005,Sep,2071.0,3554.0,1.72
3003,Rural Tourism,2005,Oct,806.0,1548.0,1.92
3004,Rural Tourism,2005,Nov,288.0,882.0,3.06
3005,Rural Tourism,2005,Dec,172.0,701.0,4.08
3006,Rural Tourism,2006,Jan,69.0,352.0,5.1
3007,Rural Tourism,2006,Feb,273.0,574.0,2.1
3008,Rural Tourism,2006,Mar,260.0,498.0,1.92
3009,Rural Tourism,2006,Apr,719.0,1224.0,1.7
3010,Rural Tourism,2006,May,1938.0,3528.0,1.82
3011,Rural Tourism,2006,Jun,1944.0,3558.0,1.83
3012,Rural Tourism,2006,Jul,2851.0,6294.0,2.21
3013,Rural Tourism,2006,Aug,3593.0,8812.0,2.45
3014,Rural Tourism,2006,Sep,2615.0,4408.0,1.69
3015,Rural Tourism,2006,Oct,1115.0,2760.0,2.48
3016,Rural Tourism,2006,Nov,191.0,358.0,1.87
3017,Rural Tourism,2006,Dec,437.0,867.0,1.98
3018,Rural Tourism,2007,Jan,126.0,322.0,2.56
3019,Rural Tourism,2007,Feb,175.0,438.0,2.5
3020,Rural Tourism,2007,Mar,384.0,584.0,1.52
3021,Rural Tourism,2007,Apr,1068.0,2009.0,1.88
3022,Rural Tourism,2007,May,2977.0,4198.0,1.41
3023,Rural Tourism,2007,Jun,2646.0,4586.0,1.73
3024,Rural Tourism,2007,Jul,2936.0,6601.0,2.25
3025,Rural Tourism,2007,Aug,3270.0,8041.0,2.46
3026,Rural Tourism,2007,Sep,3401.0,5409.0,1.59
3027,Rural Tourism,2007,Oct,1463.0,2576.0,1.76
3028,Rural Tourism,2007,Nov,264.0,561.0,2.12
3029,Rural Tourism,2007,Dec,306.0,625.0,2.04
3030,Rural Tourism,2008,Jan,114.0,346.0,3.04
3031,Rural Tourism,2008,Feb,114.0,346.0,3.04
3032,Rural Tourism,2008,Mar,497.0,907.0,1.82
3033,Rural Tourism,2008,Apr,1582.0,2626.0,1.66
3034,Rural Tourism,2008,May,2849.0,4089.0,1.44
3035,Rural Tourism,2008,Jun,2603.0,4622.0,1.78
3036,Rural Tourism,2008,Jul,2781.0,6546.0,2.35
3037,Rural Tourism,2008,Aug,3113.0,9429.0,3.03
3038,Rural Tourism,2008,Sep,3254.0,6239.0,1.92
3039,Rural Tourism,2008,Oct,1293.0,1931.0,1.49
3040,Rural Tourism,2008,Nov,166.0,392.0,2.36
3041,Rural Tourism,2008,Dec,237.0,621.0,2.62
3042,Rural Tourism,2009,Jan,38.0,174.0,4.58
3043,Rural Tourism,2009,Feb,94.0,235.0,2.5
3044,Rural Tourism,2009,Mar,235.0,368.0,1.57
3045,Rural Tourism,2009,Apr,1255.0,2402.0,1.91
3046,Rural Tourism,2009,May,3469.0,4765.0,1.37
3047,Rural Tourism,2009,Jun,2355.0,4410.0,1.87
3048,Rural Tourism,2009,Jul,2450.0,4797.0,1.96
3049,Rural Tourism,2009,Aug,3244.0,7004.0,2.16
3050,Rural Tourism,2009,Sep,2867.0,3815.0,1.33
3051,Rural Tourism,2009,Oct,2122.0,3000.0,1.41
3052,Rural Tourism,2009,Nov,285.0,1051.0,3.69
3053,Rural Tourism,2009,Dec,459.0,982.0,2.14
3054,Rural Tourism,2010,Jan,131.0,367.0,2.8
3055,Rural Tourism,2010,Feb,266.0,644.0,2.42
3056,Rural Tourism,2010,Mar,202.0,487.0,2.41
3057,Rural Tourism,2010,Apr,1314.0,2205.0,1.68
3058,Rural Tourism,2010,May,3843.0,4730.0,1.23
3059,Rural Tourism,2010,Jun,2567.0,4513.0,1.76
3060,Rural Tourism,2010,Jul,3120.0,8283.0,2.65
3061,Rural Tourism,2010,Aug,4451.0,11147.0,2.5
3062,Rural Tourism,2010,Sep,4332.0,8229.0,1.9
3063,Rural Tourism,2010,Oct,2263.0,3227.0,1.43
3064,Rural Tourism,2010,Nov,344.0,410.0,1.19
3065,Rural Tourism,2010,Dec,322.0,1240.0,3.85
3066,Rural Tourism,2011,Jan,93.0,216.0,2.32
3067,Rural Tourism,2011,Feb,60.0,88.0,1.47
3068,Rural Tourism,2011,Mar,175.0,361.0,2.06
3069,Rural Tourism,2011,Apr,755.0,1110.0,1.47
3070,Rural Tourism,2011,May,3059.0,3726.0,1.22
3071,Rural Tourism,2011,Jun,2942.0,3904.0,1.33
3072,Rural Tourism,2011,Jul,2684.0,7733.0,2.88
3073,Rural Tourism,2011,Aug,4171.0,11573.0,2.77
3074,Rural Tourism,2011,Sep,4433.0,6584.0,1.49
3075,Rural Tourism,2011,Oct,1928.0,3070.0,1.59
3076,Rural Tourism,2011,Nov,147.0,233.0,1.59
3077,Rural Tourism,2011,Dec,257.0,660.0,2.57
3078,Rural Tourism,2012,Jan,148.0,201.0,1.36
3079,Rural Tourism,2012,Feb,187.0,412.0,2.2
3080,Rural Tourism,2012,Mar,244.0,378.0,1.55
3081,Rural Tourism,2012,Apr,1566.0,2754.0,1.76
3082,Rural Tourism,2012,May,3654.0,4893.0,1.34
3083,Rural Tourism,2012,Jun,4035.0,6032.0,1.49
3084,Rural Tourism,2012,Jul,4444.0,9811.0,2.21
3085,Rural Tourism,2012,Aug,4258.0,11772.0,2.76
3086,Rural Tourism,2012,Sep,4738.0,7935.0,1.67
3087,Rural Tourism,2012,Oct,2023.0,2599.0,1.28
3088,Rural Tourism,2012,Nov,403.0,684.0,1.7
3089,Rural Tourism,2012,Dec,108.0,146.0,1.35
3090,Rural Tourism,2013,Jan,57.0,163.0,2.86
3091,Rural Tourism,2013,Feb,116.0,203.0,1.75
3092,Rural Tourism,2013,Mar,471.0,713.0,1.51
3093,Rural Tourism,2013,Apr,1649.0,2255.0,1.37
3094,Rural Tourism,2013,May,2755.0,3753.0,1.36
3095,Rural Tourism,2013,Jun,2874.0,5047.0,1.76
3096,Rural Tourism,2013,Jul,3183.0,7181.0,2.26
3097,Rural Tourism,2013,Aug,3894.0,10510.0,2.7
3098,Rural Tourism,2013,Sep,4242.0,6475.0,1.53
3099,Rural Tourism,2013,Oct,2583.0,3783.0,1.46
3100,Rural Tourism,2013,Nov,194.0,419.0,2.16
3101,Rural Tourism,2013,Dec,156.0,578.0,3.71
3102,Rural Tourism,2014,Jan,114.0,158.0,1.39
3103,Rural Tourism,2014,Feb,61.0,97.0,1.59
3104,Rural Tourism,2014,Mar,633.0,938.0,1.48
3105,Rural Tourism,2014,Apr,2085.0,3975.0,1.91
3106,Rural Tourism,2014,May,5591.0,7158.0,1.28
3107,Rural Tourism,2014,Jun,4658.0,6765.0,1.45
3108,Rural Tourism,2014,Jul,4604.0,9927.0,2.16
3109,Rural Tourism,2014,Aug,6293.0,13706.0,2.18
3110,Rural Tourism,2014,Sep,6468.0,9472.0,1.46
3111,Rural Tourism,2014,Oct,2575.0,3915.0,1.52
3112,Rural Tourism,2014,Nov,269.0,461.0,1.71
3113,Rural Tourism,2014,Dec,271.0,461.0,1.7
3114,Rural Tourism,2015,Jan,149.0,251.0,1.68
3115,Rural Tourism,2015,Feb,164.0,351.0,2.14
3116,Rural Tourism,2015,Mar,605.0,910.0,1.5
3117,Rural Tourism,2015,Apr,2394.0,3255.0,1.36
3118,Rural Tourism,2015,May,7021.0,9153.0,1.3
3119,Rural Tourism,2015,Jun,6995.0,9748.0,1.39
3120,Rural Tourism,2015,Jul,6631.0,13901.0,2.1
3121,Rural Tourism,2015,Aug,7123.0,15418.0,2.16
3122,Rural Tourism,2015,Sep,9117.0,12553.0,1.38
3123,Rural Tourism,2015,Oct,5008.0,6478.0,1.29
3124,Rural Tourism,2015,Nov,355.0,509.0,1.43
3125,Rural Tourism,2015,Dec,288.0,613.0,2.13
3126,Rural Tourism,2016,Jan,130.0,183.0,1.41
3127,Rural Tourism,2016,Feb,246.0,450.0,1.83
3128,Rural Tourism,2016,Mar,1224.0,2120.0,1.73
3129,Rural Tourism,2016,Apr,3773.0,4836.0,1.28
3130,Rural Tourism,2016,May,8493.0,11456.0,1.35
3131,Rural Tourism,2016,Jun,7351.0,12638.0,1.72
3132,Rural Tourism,2016,Jul,9407.0,22348.0,2.38
3133,Rural Tourism,2016,Aug,10016.0,24092.0,2.41
3134,Rural Tourism,2016,Sep,11347.0,17813.0,1.57
3135,Rural Tourism,2016,Oct,6253.0,9875.0,1.58
3136,Rural Tourism,2016,Nov,956.0,2149.0,2.25
3137,Rural Tourism,2016,Dec,949.0,2073.0,2.18
3138,Rural Tourism,2017,Jan,388.0,687.0,1.77
3139,Rural Tourism,2017,Feb,782.0,1504.0,1.92
3140,Rural Tourism,2017,Mar,974.0,1447.0,1.49
3141,Rural Tourism,2017,Apr,4391.0,7180.0,1.64
3142,Rural Tourism,2017,May,8013.0,12340.0,1.54
3143,Rural Tourism,2017,Jun,8410.0,13978.0,1.66
3144,Rural Tourism,2017,Jul,8309.0,19070.0,2.3
3145,Rural Tourism,2017,Aug,9190.0,24130.0,2.63
3146,Rural Tourism,2017,Sep,9701.0,16098.0,1.66
3147,Rural Tourism,2017,Oct,5654.0,9246.0,1.64
3148,Rural Tourism,2017,Nov,945.0,1805.0,1.91
3149,Rural Tourism,2017,Dec,598.0,1496.0,2.5
3150,Rural Tourism,2018,Jan,580.0,1119.0,1.93
3151,Rural Tourism,2018,Feb,857.0,1630.0,1.9
3152,Rural Tourism,2018,Mar,1669.0,2817.0,1.69
3153,Rural Tourism,2018,Apr,3793.0,5469.0,1.44
3154,Rural Tourism,2018,May,8964.0,11988.0,1.34
3155,Rural Tourism,2018,Jun,8539.0,13342.0,1.56
3156,Rural Tourism,2018,Jul,7843.0,15637.0,1.99
3157,Rural Tourism,2018,Aug,9301.0,21967.0,2.36
3158,Rural Tourism,2018,Sep,11416.0,16726.0,1.47
3159,Rural Tourism,2018,Oct,7974.0,11436.0,1.43
3160,Rural Tourism,2018,Nov,1400.0,2443.0,1.74
3161,Rural Tourism,2018,Dec,949.0,2152.0,2.27
3162,Rural Tourism,2019,Jan,566.0,875.0,1.55
3163,Rural Tourism,2019,Feb,582.0,1972.0,3.39
3164,Rural Tourism,2019,Mar,1178.0,2402.0,2.04
3165,Rural Tourism,2019,Apr,6047.0,9133.0,1.51
3166,Rural Tourism,2019,May,11166.0,16933.0,1.52
3167,Rural Tourism,2019,Jun,11341.0,15280.0,1.35
3168,Rural Tourism,2019,Jul,8516.0,16955.0,1.99
3169,Rural Tourism,2019,Aug,9801.0,19867.0,2.03
3170,Rural Tourism,2019,Sep,12884.0,17069.0,1.32
3171,Rural Tourism,2019,Oct,7310.0,8956.0,1.23
3172,Rural Tourism,2019,Nov,1203.0,1657.0,1.38
3173,Rural Tourism,2019,Dec,988.0,1582.0,1.6
3174,Rural Tourism,2020,Jan,489.0,634.0,1.3
3175,Rural Tourism,2020,Feb,593.0,773.0,1.3
3176,Rural Tourism,2020,Mar,228.0,254.0,1.11
3177,Rural Tourism,2020,Apr,0.0,0.0,0.0
3178,Rural Tourism,2020,May,0.0,0.0,0.0
3179,Rural Tourism,2020,Jun,48.0,70.0,1.46
3180,Rural Tourism,2020,Jul,970.0,2783.0,2.87
3181,Rural Tourism,2020,Aug,1968.0,4605.0,2.34
3182,Rural Tourism,2020,Sep,905.0,1401.0,1.55
3183,Rural Tourism,2020,Oct,221.0,396.0,1.79
3184,Rural Tourism,2020,Nov,0.0,0.0,0.0
3185,Rural Tourism,2020,Dec,15.0,21.0,1.4
3186,Rural Tourism,2021,Jan,4.0,8.0,2.0
3187,Rural Tourism,2021,Feb,0.0,0.0,0.0
3188,Rural Tourism,2021,Mar,103.0,163.0,1.58
3189,Rural Tourism,2021,Apr,211.0,850.0,4.03
3190,Rural Tourism,2021,May,445.0,675.0,1.52
3191,Rural Tourism,2021,Jun,1142.0,1761.0,1.54
3192,Rural Tourism,2021,Jul,2474.0,4819.0,1.95
3193,Rural Tourism,2021,Aug,4504.0,8605.0,1.91
3194,Rural Tourism,2021,Sep,5491.0,7401.0,1.35
3195,Rural Tourism,2021,Oct,3860.0,5278.0,1.37
3196,Rural Tourism,2021,Nov,1092.0,1976.0,1.81
3197,Rural Tourism,2021,Dec,623.0,1368.0,2.2
3198,Rural Tourism,2022,Jan,214.0,320.0,1.5
3199,Rural Tourism,2022,Feb,518.0,785.0,1.52
3200,Rural Tourism,2022,Mar,665.0,925.0,1.39
3201,Rural Tourism,2022,Apr,5647.0,7273.0,1.29
3202,Rural Tourism,2022,May,9716.0,11792.0,1.21
3203,Rural Tourism,2022,Jun,7503.0,9626.0,1.28
3204,Rural Tourism,2022,Jul,8461.0,16004.0,1.89
3205,Rural Tourism,2022,Aug,10168.0,18976.0,1.87
