"Viaxeiros, noites e estadía media por procedencia e tipo de aloxamento. España e Galicia. Datos mensuais"
"Número, días"


;;;;;;;
;España;;;Galicia;;;
;"Viaxeiros";"Noites";"Estadía media";"Viaxeiros";"Noites";"Estadía media";
"Todas as procedencias"
"Establecementos hoteleiros"
"2012/Xuño";519954;1746008;..;13277;56092;..
"2012/Xullo";827407;3732422;..;54582;228721;..
"2012/Agosto";1139581;5970239;..;73727;314523;..
"2012/Setembro";359387;1432391;..;12072;46232;..
"2012/Outubro";152487;454831;..;702;1400;..
"2012/Novembro";79551;234324;..;328;599;..
"2012/Decembro";76433;229763;..;226;465;..
"2013/Xaneiro";49659;154745;..;81;111;..
"2013/Febreiro";66584;177441;..;153;231;..
"2013/Marzo";247785;778258;..;765;2552;..
"2013/Abril";216612;640771;..;875;3462;..
"2013/Maio";289446;837692;..;2390;6756;..
"2013/Xuño";521347;1661584;..;13835;55926;..
"2013/Xullo";828419;3564395;..;51900;221873;..
"2013/Agosto";1157671;5801190;..;80322;329046;..
"2013/Setembro";355282;1369957;..;11336;43693;..
"2013/Outubro";167221;471685;..;689;1172;..
"2013/Novembro";95188;260676;..;544;949;..
"2013/Decembro";79093;230627;..;271;511;..
"2014/Xaneiro";51698;157698;..;142;201;..
"2014/Febreiro";73955;196547;..;140;186;..
"2014/Marzo";126510;331855;..;281;491;..
"2014/Abril";381411;1271310;..;2902;8148;..
"2014/Maio";321629;1034084;..;3650;9523;..
"2014/Xuño";536374;1837098;..;12865;54204;..
"2014/Xullo";815557;3604878;..;53254;232123;..
"2014/Agosto";1188904;5838812;..;78391;323592;..
"2014/Setembro";389000;1555023;..;10677;48559;..
"2014/Outubro";180945;570834;..;690;1225;..
"2014/Novembro";91877;240591;..;382;696;..
"2014/Decembro";96543;274264;..;189;489;..
"2015/Xaneiro";62489;189589;..;96;181;..
"2015/Febreiro";74628;215256;..;105;181;..
"2015/Marzo";156365;422989;..;889;1738;..
"2015/Abril";381374;1279056;..;3100;10666;..
"2015/Maio";358587;1149870;..;3663;11285;..
"2015/Xuño";555889;1822588;..;23349;81267;..
"2015/Xullo";888742;3849771;..;60639;245386;..
"2015/Agosto";1186797;5973912;..;69708;303440;..
"2015/Setembro";395576;1600980;..;10089;46226;..
"2015/Outubro";216596;641835;..;377;707;..
"2015/Novembro";96570;273849;..;354;577;..
"2015/Decembro";102860;297032;..;191;385;..
"2016/Xaneiro";76085;211578;..;90;142;..
"2016/Febreiro";91474;234619;..;127;216;..
"2016/Marzo";337220;1123208;..;1605;5104;..
"2016/Abril";251344;815249;..;1662;5551;..
"2016/Maio";336113;1078160;..;2206;7849;..
"2016/Xuño";586800;1901728;..;20508;80529;..
"2016/Xullo";1018987;4157983;..;70732;293689;..
"2016/Agosto";1298376;6395831;..;85433;351846;..
"2016/Setembro";464449;1692436;..;13465;47758;..
"2016/Outubro";221099;677264;..;678;1638;..
"2016/Novembro";94061;268413;..;365;629;..
"2016/Decembro";106423;317732;..;42;48;..
"2017/Xaneiro";69534;215028;..;30;43;..
"2017/Febreiro";96089;247451;..;78;101;..
"2017/Marzo";163295;434946;..;401;689;..
"2017/Abril";541831;1751680;..;4993;13490;..
"2017/Maio";341874;1126830;..;2755;7432;..
"2017/Xuño";692842;2125488;..;19660;68944;..
"2017/Xullo";1033155;4355268;..;66151;275975;..
"2017/Agosto";1312489;6461788;..;86150;352287;..
"2017/Setembro";496892;1809117;..;10170;46308;..
"2017/Outubro";245632;775104;..;607;1454;..
"2017/Novembro";103360;294181;..;299;568;..
"2017/Decembro";118158;379174;..;138;318;..
"2018/Xaneiro";68000;212882;..;45;47;..
"2018/Febreiro";88907;226719;..;120;304;..
"2018/Marzo";309192;926348;..;991;2485;..
"2018/Abril";329027;1159160;..;1286;3447;..
"2018/Maio";336580;1151786;..;2084;8855;..
"2018/Xuño";661579;2112307;..;17726;68362;..
"2018/Xullo";994071;4195703;..;60056;264295;..
"2018/Agosto";1355065;6525288;..;86213;353616;..
"2018/Setembro";537141;2003360;..;18264;62260;..
"2018/Outubro";251180;759124;..;537;2046;..
"2018/Novembro";127005;374508;..;223;392;..
"2018/Decembro";121602;375020;..;62;139;..
"2019/Xaneiro";65871;209739;..;52;150;..
"2019/Febreiro";106396;275920;..;47;137;..
"2019/Marzo";202342;522391;..;389;746;..
"2019/Abril";454820;1639947;..;3450;9297;..
"2019/Maio";393803;1242988;..;3496;8853;..
"2019/Xuño";795042;2510960;..;24055;83672;..
"2019/Xullo";1026395;4465988;..;58891;271095;..
"2019/Agosto";1451555;6919951;..;81351;347344;..
"2019/Setembro";496646;1989116;..;17812;77635;..
"2019/Outubro";260311;736328;..;620;1208;..
"2019/Novembro";136078;398360;..;384;707;..
"2019/Decembro";130922;381109;..;181;..;..
"2020/Xaneiro";77307;235723;..;41;152;..
"2020/Febreiro";137942;334750;..;93;195;..
"2020/Marzo";42819;146158;..;15;23;..
"2020/Abril";0;0;..;0;0;..
"2020/Maio";..;..;..;..;..;..
"2020/Xuño";347488;1104780;..;16104;48825;..
"2020/Xullo";998134;3886363;..;62247;251034;..
"2020/Agosto";1351549;6141853;..;70371;289778;..
"2020/Setembro";549738;1991224;..;17797;77200;..
"2020/Outubro";242288;743894;..;870;1626;..
"2020/Novembro";..;..;..;238;455;..
"2020/Decembro";69201;261765;..;..;..;..
"2021/Xaneiro";31838;147195;..;30;66;..
"2021/Febreiro";43051;150397;..;85;192;..
"2021/Marzo";180953;538759;..;1490;2763;..
"2021/Abril";294786;1043039;..;2749;5730;..
"2021/Maio";465499;1371458;..;5144;9492;..
"2021/Xuño";849362;2877698;..;26720;86446;..
"2021/Xullo";1340895;5441908;..;73337;309554;..
"2021/Agosto";1686168;7798588;..;107957;402618;..
"2021/Setembro";650829;2477934;..;18610;83856;..
"2021/Outubro";391457;1203579;..;2176;4041;..
"2021/Novembro";125550;403709;..;1118;1747;..
"2021/Decembro";140488;441101;..;988;1600;..
"2022/Xaneiro";99237;294644;..;688;975;..
"2022/Febreiro";140760;386981;..;745;1256;..
"2022/Marzo";152052;484719;..;392;724;..
"2022/Abril";596369;2040827;..;6293;15418;..
"2022/Maio";510778;1718666;..;5202;23155;..
"2022/Xuño";938176;3218743;..;28616;92308;..
"2022/Xullo";1253504;5545914;..;74792;322090;..
"2022/Agosto";1484933;7283538;..;94794;397102;..
"Apartamentos turísticos"
"2001/Xaneiro";56232;283880;..;1240;4055;..
"2001/Febreiro";65241;290151;..;1086;4224;..
"2001/Marzo";75932;355307;..;1389;5154;..
"2001/Abril";192038;886759;..;2064;7110;..
"2001/Maio";92619;477205;..;1711;5679;..
"2001/Xuño";168652;1001328;..;1389;6371;..
"2001/Xullo";236219;2052904;..;3110;24360;..
"2001/Agosto";327733;3079630;..;4183;31151;..
"2001/Setembro";228931;1646966;..;2576;10236;..
"2001/Outubro";103194;569250;..;655;3077;..
"2001/Novembro";66625;334575;..;526;3026;..
"2001/Decembro";78139;366242;..;816;3550;..
"2002/Xaneiro";57397;307188;..;1032;3400;..
"2002/Febreiro";68971;305547;..;1011;3723;..
"2002/Marzo";137004;622878;..;2036;6256;..
"2002/Abril";103604;536170;..;1588;4626;..
"2002/Maio";111516;533190;..;1704;5692;..
"2002/Xuño";174755;1038786;..;1690;5762;..
"2002/Xullo";241962;2139132;..;2961;21533;..
"2002/Agosto";374526;3439644;..;5487;37421;..
"2002/Setembro";203101;1540957;..;1916;8758;..
"2002/Outubro";101300;508585;..;869;3718;..
"2002/Novembro";79304;373140;..;690;2528;..
"2002/Decembro";94113;414219;..;1009;3554;..
"2003/Xaneiro";66110;348604;..;1320;3926;..
"2003/Febreiro";81952;350108;..;1039;3290;..
"2003/Marzo";98578;451979;..;926;4007;..
"2003/Abril";192879;926309;..;2358;6770;..
"2003/Maio";140810;655722;..;1309;3737;..
"2003/Xuño";186301;1124055;..;1948;5752;..
"2003/Xullo";281800;2246946;..;3064;19762;..
"2003/Agosto";421773;3576889;..;5158;33735;..
"2003/Setembro";220617;1650610;..;1662;8802;..
"2003/Outubro";106891;588283;..;676;2419;..
"2003/Novembro";82139;431029;..;688;2544;..
"2003/Decembro";98725;465492;..;1118;3839;..
"2004/Xaneiro";73371;431480;..;647;2847;..
"2004/Febreiro";94340;440536;..;742;3407;..
"2004/Marzo";103582;505548;..;734;3723;..
"2004/Abril";205679;992138;..;1518;6632;..
"2004/Maio";141352;716928;..;1237;4188;..
"2004/Xuño";195604;1208893;..;2370;8416;..
"2004/Xullo";317523;2434247;..;3840;25641;..
"2004/Agosto";442095;3848818;..;4388;38401;..
"2004/Setembro";222683;1708288;..;2016;9661;..
"2004/Outubro";140778;728732;..;1985;6552;..
"2004/Novembro";76642;418293;..;721;2560;..
"2004/Decembro";110146;496084;..;1527;5993;..
"2005/Xaneiro";75262;419988;..;815;3191;..
"2005/Febreiro";95057;438531;..;1084;3830;..
"2005/Marzo";159741;816870;..;1704;5898;..
"2005/Abril";141378;620023;..;914;3410;..
"2005/Maio";164873;826074;..;1420;4381;..
"2005/Xuño";231829;1328121;..;2236;7136;..
"2005/Xullo";355147;2706063;..;5418;35168;..
"2005/Agosto";467211;4087174;..;6070;48514;..
"2005/Setembro";256372;1826333;..;2594;13420;..
"2005/Outubro";138311;720528;..;1418;5735;..
"2005/Novembro";88317;474779;..;1258;5138;..
"2005/Decembro";116330;590454;..;1401;5647;..
"2006/Xaneiro";87340;498223;..;1524;4857;..
"2006/Febreiro";105276;491543;..;1384;5752;..
"2006/Marzo";112401;586912;..;1173;4990;..
"2006/Abril";285219;1238056;..;2584;7762;..
"2006/Maio";168291;812358;..;1516;5221;..
"2006/Xuño";261397;1472208;..;2524;8746;..
"2006/Xullo";374441;2805063;..;7003;34789;..
"2006/Agosto";495422;4175712;..;7186;45651;..
"2006/Setembro";310349;1976223;..;2884;12636;..
"2006/Outubro";168252;863564;..;2518;8436;..
"2006/Novembro";99129;539348;..;1064;4706;..
"2006/Decembro";144749;703811;..;1632;5767;..
"2007/Xaneiro";81826;502383;..;1585;3730;..
"2007/Febreiro";111092;519271;..;1292;4646;..
"2007/Marzo";131627;619042;..;1494;5165;..
"2007/Abril";257955;1183762;..;2978;8388;..
"2007/Maio";174536;888910;..;1974;5601;..
"2007/Xuño";299589;1593325;..;2852;9738;..
"2007/Xullo";406593;2965577;..;6216;37421;..
"2007/Agosto";527911;4244149;..;7515;54211;..
"2007/Setembro";303341;1905453;..;3342;15970;..
"2007/Outubro";184388;883788;..;1972;6072;..
"2007/Novembro";115209;581658;..;1238;4416;..
"2007/Decembro";140120;669390;..;1849;5835;..
"2008/Xaneiro";88275;500779;..;1866;5313;..
"2008/Febreiro";125564;566177;..;1863;5822;..
"2008/Marzo";184564;881314;..;3030;9729;..
"2008/Abril";156254;725338;..;1796;5356;..
"2008/Maio";226571;1042406;..;2431;7922;..
"2008/Xuño";279963;1532885;..;2758;11818;..
"2008/Xullo";384577;2819026;..;6121;36698;..
"2008/Agosto";523573;4119267;..;7910;52751;..
"2008/Setembro";275450;1801798;..;3362;13774;..
"2008/Outubro";154563;768351;..;1887;6577;..
"2008/Novembro";98063;506142;..;1338;4742;..
"2008/Decembro";129836;585046;..;2100;6312;..
"2009/Xaneiro";80403;461930;..;1462;4933;..
"2009/Febreiro";104928;457968;..;1418;5074;..
"2009/Marzo";113252;517149;..;1803;5954;..
"2009/Abril";223520;1024952;..;3560;11196;..
"2009/Maio";206300;875670;..;2580;8413;..
"2009/Xuño";274324;1409210;..;3126;12064;..
"2009/Xullo";397290;2724164;..;6436;36946;..
"2009/Agosto";541272;3948242;..;8653;57080;..
"2009/Setembro";278716;1625201;..;4166;16894;..
"2009/Outubro";174800;737076;..;3236;9116;..
"2009/Novembro";100140;479732;..;1114;4277;..
"2009/Decembro";154058;621259;..;2520;7474;..
"2010/Xaneiro";92991;474901;..;1342;4554;..
"2010/Febreiro";121288;496409;..;1336;4204;..
"2010/Marzo";161833;662032;..;2022;5752;..
"2010/Abril";227143;966478;..;2948;9434;..
"2010/Maio";221525;899304;..;2983;7425;..
"2010/Xuño";304143;1459273;..;3702;12372;..
"2010/Xullo";443102;2775818;..;6928;41714;..
"2010/Agosto";557470;4032640;..;8933;58858;..
"2010/Setembro";283052;1591165;..;5138;20010;..
"2010/Outubro";192441;774650;..;3073;8818;..
"2010/Novembro";106079;481958;..;1378;4834;..
"2010/Decembro";161259;631714;..;2169;7545;..
"2011/Xaneiro";99790;481185;..;1454;5138;..
"2011/Febreiro";123422;466049;..;1484;5120;..
"2011/Marzo";139091;560607;..;1703;6980;..
"2011/Abril";258538;1027617;..;3886;11984;..
"2011/Maio";208087;824479;..;2897;9304;..
"2011/Xuño";343006;1589262;..;4204;14614;..
"2011/Xullo";483856;2939739;..;8294;46299;..
"2011/Agosto";604441;4119093;..;10223;57889;..
"2011/Setembro";325588;1761806;..;4928;18183;..
"2011/Outubro";182929;775543;..;2658;7508;..
"2011/Novembro";104105;501350;..;1580;5428;..
"2011/Decembro";144436;617571;..;1838;6747;..
"2012/Xaneiro";100414;484648;..;1329;4407;..
"2012/Febreiro";119007;497509;..;1441;4401;..
"2012/Marzo";158210;615808;..;2949;7956;..
"2012/Abril";246266;1014599;..;4570;16295;..
"2012/Maio";202068;785228;..;3117;9989;..
"2012/Xuño";368222;1514054;..;4431;14813;..
"2012/Xullo";460680;2750842;..;8066;40420;..
"2012/Agosto";570389;3745505;..;11459;63512;..
"2012/Setembro";318848;1672320;..;6406;23863;..
"2012/Outubro";175382;706698;..;2873;8535;..
"2012/Novembro";110754;468249;..;2514;7445;..
"2012/Decembro";144510;559630;..;2405;7399;..
"2013/Xaneiro";95072;444253;..;1715;4915;..
"2013/Febreiro";122751;472542;..;2265;5605;..
"2013/Marzo";234745;891090;..;2835;8474;..
"2013/Abril";161637;640538;..;3080;8006;..
"2013/Maio";238200;892185;..;3570;9324;..
"2013/Xuño";368383;1528032;..;5204;15829;..
"2013/Xullo";474270;2719646;..;8171;41316;..
"2013/Agosto";617929;3809529;..;12332;65947;..
"2013/Setembro";327017;1665803;..;5518;21728;..
"2013/Outubro";186966;732210;..;3322;9800;..
"2013/Novembro";130599;523766;..;2528;7392;..
"2013/Decembro";163480;633424;..;2974;9980;..
"2014/Xaneiro";99561;452611;..;1886;5920;..
"2014/Febreiro";131042;467980;..;2313;6445;..
"2014/Marzo";149089;568019;..;2701;7720;..
"2014/Abril";274295;1026343;..;4083;12498;..
"2014/Maio";264240;954075;..;3702;10134;..
"2014/Xuño";366499;1580319;..;3907;16164;..
"2014/Xullo";475069;2728140;..;9252;52542;..
"2014/Agosto";652696;3978030;..;12877;79467;..
"2014/Setembro";350110;1663049;..;5778;21821;..
"2014/Outubro";208060;762341;..;2786;8099;..
"2014/Novembro";133782;506054;..;2303;7633;..
"2014/Decembro";179801;630535;..;2919;9013;..
"2015/Xaneiro";126008;513686;..;2256;7639;..
"2015/Febreiro";152894;498915;..;3492;9961;..
"2015/Marzo";184627;637419;..;3708;9220;..
"2015/Abril";287368;1009594;..;4805;13698;..
"2015/Maio";302212;1003398;..;4487;11629;..
"2015/Xuño";401461;1688788;..;5357;20372;..
"2015/Xullo";540633;3007947;..;12751;64888;..
"2015/Agosto";676479;4167730;..;15569;84965;..
"2015/Setembro";367836;1795636;..;6982;25238;..
"2015/Outubro";274322;963984;..;4301;12082;..
"2015/Novembro";156545;562000;..;2993;9137;..
"2015/Decembro";231433;791643;..;3642;10787;..
"2016/Xaneiro";152989;594807;..;4297;11227;..
"2016/Febreiro";179969;605573;..;5569;13012;..
"2016/Marzo";291456;1041026;..;7614;24385;..
"2016/Abril";266249;857649;..;5363;14898;..
"2016/Maio";328814;1154271;..;5944;16596;..
"2016/Xuño";443828;1846421;..;8941;27620;..
"2016/Xullo";631517;3352625;..;16454;77763;..
"2016/Agosto";695989;4282437;..;20699;100947;..
"2016/Setembro";437114;1989529;..;9778;34481;..
"2016/Outubro";285593;1047700;..;7709;20326;..
"2016/Novembro";177156;645325;..;4169;12127;..
"2016/Decembro";257953;897689;..;4582;14158;..
"2017/Xaneiro";163263;650999;..;3424;10150;..
"2017/Febreiro";190841;649497;..;4881;13087;..
"2017/Marzo";223393;738082;..;4314;12809;..
"2017/Abril";458656;1530402;..;10446;27725;..
"2017/Maio";337768;1172680;..;6986;17843;..
"2017/Xuño";507584;1985335;..;9403;29533;..
"2017/Xullo";662595;3539791;..;18554;83872;..
"2017/Agosto";752847;4546676;..;22362;104466;..
"2017/Setembro";484616;2079239;..;11061;41128;..
"2017/Outubro";300886;1073590;..;8557;22125;..
"2017/Novembro";187852;661329;..;4149;11567;..
"2017/Decembro";280473;954832;..;4954;14742;..
"2018/Xaneiro";162496;615723;..;3147;9025;..
"2018/Febreiro";198534;648003;..;3390;9528;..
"2018/Marzo";312809;1057124;..;5982;16461;..
"2018/Abril";315024;1058606;..;6743;17087;..
"2018/Maio";331768;1161416;..;6883;16588;..
"2018/Xuño";511590;1924422;..;9639;26869;..
"2018/Xullo";662484;3409285;..;17810;82436;..
"2018/Agosto";777595;4404736;..;23759;108847;..
"2018/Setembro";482052;2085158;..;11289;40409;..
"2018/Outubro";304669;1044060;..;7357;20891;..
"2018/Novembro";216671;734863;..;4167;10877;..
"2018/Decembro";279916;960547;..;5188;14011;..
"2019/Xaneiro";159484;598954;..;3457;8580;..
"2019/Febreiro";202033;623450;..;3366;8509;..
"2019/Marzo";272196;830914;..;4782;11883;..
"2019/Abril";390879;1324421;..;8943;29729;..
"2019/Maio";378883;1246123;..;7540;28271;..
"2019/Xuño";545008;2025538;..;9770;32303;..
"2019/Xullo";672023;3374071;..;20532;95737;..
"2019/Agosto";834401;4581486;..;24618;113901;..
"2019/Setembro";480084;2034461;..;15176;49890;..
"2019/Outubro";309995;967028;..;9588;21696;..
"2019/Novembro";236062;732923;..;5371;12802;..
"2019/Decembro";291501;926390;..;5994;16087;..
"2020/Xaneiro";190249;662623;..;3928;12357;..
"2020/Febreiro";243027;726154;..;4719;13525;..
"2020/Marzo";61539;282699;..;1572;7002;..
"2020/Abril";0;0;..;0;0;..
"2020/Maio";..;..;..;..;..;..
"2020/Xuño";108093;382767;..;4930;16895;..
"2020/Xullo";506894;2320686;..;18529;78259;..
"2020/Agosto";748104;3907502;..;24949;114308;..
"2020/Setembro";354397;1482058;..;11974;37578;..
"2020/Outubro";195968;721181;..;5242;15229;..
"2020/Novembro";..;..;..;2204;10071;..
"2020/Decembro";95398;445582;..;2161;11264;..
"2021/Xaneiro";76755;388882;..;1850;9750;..
"2021/Febreiro";73061;370833;..;963;7642;..
"2021/Marzo";129207;528702;..;4197;11169;..
"2021/Abril";168096;652571;..;6315;16464;..
"2021/Maio";261612;897734;..;7821;18727;..
"2021/Xuño";510534;1911764;..;12689;39371;..
"2021/Xullo";889744;4223363;..;27587;115341;..
"2021/Agosto";1048708;5725927;..;30781;143306;..
"2021/Setembro";564063;2458215;..;17041;56489;..
"2021/Outubro";432997;1444935;..;12357;32570;..
"2021/Novembro";234940;820919;..;5393;16483;..
"2021/Decembro";324626;1115504;..;7200;22265;..
"2022/Xaneiro";204151;781933;..;4582;14765;..
"2022/Febreiro";251639;825895;..;7636;19934;..
"2022/Marzo";240405;857664;..;5616;16326;..
"2022/Abril";479919;1527313;..;16270;36455;..
"2022/Maio";422758;1370809;..;11629;27342;..
"2022/Xuño";622707;2372225;..;13979;38809;..
"2022/Xullo";820502;3854632;..;30211;115059;..
"2022/Agosto";910736;4757494;..;32584;142170;..
"Aloxamentos de turismo rural"
"2001/Xaneiro";43967;98256;..;3112;4579;..
"2001/Febreiro";59594;117510;..;3755;6119;..
"2001/Marzo";71449;134499;..;3677;5094;..
"2001/Abril";114480;328653;..;8849;19819;..
"2001/Maio";65169;135102;..;5046;8199;..
"2001/Xuño";78638;164525;..;6531;11269;..
"2001/Xullo";113700;391311;..;11132;29292;..
"2001/Agosto";158525;739833;..;20723;64045;..
"2001/Setembro";93896;253393;..;9722;21428;..
"2001/Outubro";105092;238302;..;7865;14814;..
"2001/Novembro";81135;193276;..;6385;10736;..
"2001/Decembro";101121;273132;..;6111;12664;..
"2002/Xaneiro";46204;106005;..;3126;5429;..
"2002/Febreiro";69567;137122;..;4306;7042;..
"2002/Marzo";122265;335056;..;9583;21641;..
"2002/Abril";82509;183223;..;5420;9925;..
"2002/Maio";90606;206458;..;7359;14113;..
"2002/Xuño";88806;198268;..;6852;12815;..
"2002/Xullo";125306;426038;..;14728;40097;..
"2002/Agosto";183821;839262;..;24712;80853;..
"2002/Setembro";102802;274594;..;11115;25625;..
"2002/Outubro";112914;226323;..;9031;15172;..
"2002/Novembro";94500;201090;..;6688;12063;..
"2002/Decembro";94500;201090;..;6688;12063;..
"2003/Xaneiro";50644;120410;..;3438;5571;..
"2003/Febreiro";75161;130945;..;5190;7330;..
"2003/Marzo";93011;187422;..;6695;10606;..
"2003/Abril";133314;370859;..;10684;23514;..
"2003/Maio";93198;238959;..;7332;14567;..
"2003/Xuño";97471;219791;..;7887;13346;..
"2003/Xullo";134652;450465;..;14377;34602;..
"2003/Agosto";191124;930713;..;24769;79712;..
"2003/Setembro";113595;308508;..;11404;25523;..
"2003/Outubro";114491;239801;..;8339;14344;..
"2003/Novembro";96667;199815;..;6267;10218;..
"2003/Decembro";129376;327689;..;10546;19808;..
"2004/Xaneiro";66726;180006;..;4628;7817;..
"2004/Febreiro";96549;190342;..;6513;10766;..
"2004/Marzo";116986;252083;..;7888;13301;..
"2004/Abril";159557;428502;..;13283;27563;..
"2004/Maio";113427;233007;..;11538;18858;..
"2004/Xuño";124093;286488;..;11970;20478;..
"2004/Xullo";153863;537927;..;18248;41043;..
"2004/Agosto";218510;1068940;..;29864;89155;..
"2004/Setembro";125570;337443;..;14703;29258;..
"2004/Outubro";164769;394418;..;14469;27553;..
"2004/Novembro";106177;214142;..;6904;11760;..
"2004/Decembro";142064;419333;..;9927;20058;..
"2005/Xaneiro";67160;162065;..;4435;7075;..
"2005/Febreiro";90336;197379;..;5013;7907;..
"2005/Marzo";161912;463972;..;10739;23345;..
"2005/Abril";131804;249743;..;7383;11905;..
"2005/Maio";132048;294388;..;9461;16529;..
"2005/Xuño";134539;309317;..;9635;17683;..
"2005/Xullo";188174;675178;..;19244;48420;..
"2005/Agosto";256934;1267731;..;29741;97977;..
"2005/Setembro";150769;401429;..;13673;28931;..
"2005/Outubro";162694;378027;..;10876;20389;..
"2005/Novembro";124608;257787;..;7489;12992;..
"2005/Decembro";169426;431592;..;8877;17002;..
"2006/Xaneiro";91538;214552;..;4851;8281;..
"2006/Febreiro";114967;239301;..;6269;10380;..
"2006/Marzo";147768;306562;..;6512;11356;..
"2006/Abril";247385;675067;..;15184;32946;..
"2006/Maio";145348;316619;..;8780;14846;..
"2006/Xuño";161756;353097;..;10713;19415;..
"2006/Xullo";217720;735969;..;19011;48583;..
"2006/Agosto";295265;1409161;..;29044;95839;..
"2006/Setembro";179097;467547;..;12405;25667;..
"2006/Outubro";198967;486912;..;10031;19263;..
"2006/Novembro";156988;331155;..;7036;12013;..
"2006/Decembro";223436;598633;..;10070;20433;..
"2007/Xaneiro";92597;210314;..;4419;8248;..
"2007/Febreiro";127780;264708;..;5634;9332;..
"2007/Marzo";169901;340154;..;8245;14516;..
"2007/Abril";269813;780927;..;13713;31583;..
"2007/Maio";165399;352389;..;9416;17284;..
"2007/Xuño";191722;408773;..;12167;21491;..
"2007/Xullo";229579;779978;..;17865;46075;..
"2007/Agosto";323574;1443893;..;32225;97418;..
"2007/Setembro";187274;484586;..;14479;31647;..
"2007/Outubro";221486;521327;..;12654;24776;..
"2007/Novembro";175376;428421;..;9631;17551;..
"2007/Decembro";227910;622713;..;9832;20162;..
"2008/Xaneiro";94994;222154;..;4088;7610;..
"2008/Febreiro";146510;291846;..;6697;11102;..
"2008/Marzo";223082;661224;..;12501;29132;..
"2008/Abril";170283;347275;..;7611;13696;..
"2008/Maio";188874;481692;..;12053;23196;..
"2008/Xuño";191315;437415;..;10783;21498;..
"2008/Xullo";236103;770555;..;16717;44939;..
"2008/Agosto";318734;1446976;..;27840;88347;..
"2008/Setembro";190899;485496;..;13996;28143;..
"2008/Outubro";206847;432702;..;11430;20741;..
"2008/Novembro";172383;344850;..;9813;16328;..
"2008/Decembro";220944;553669;..;11567;21388;..
"2009/Xaneiro";93478;251416;..;4375;7281;..
"2009/Febreiro";129787;256989;..;6584;10495;..
"2009/Marzo";173301;377638;..;8992;15717;..
"2009/Abril";257825;695788;..;13106;26922;..
"2009/Maio";192493;423731;..;11129;20965;..
"2009/Xuño";186232;426948;..;12154;22658;..
"2009/Xullo";257089;780128;..;20125;46705;..
"2009/Agosto";326356;1478869;..;32245;95200;..
"2009/Setembro";202160;504378;..;15004;29761;..
"2009/Outubro";234174;537013;..;14188;25584;..
"2009/Novembro";172657;351492;..;8843;13915;..
"2009/Decembro";223319;578401;..;11325;21003;..
"2010/Xaneiro";100003;257816;..;4776;7807;..
"2010/Febreiro";129096;259748;..;5120;8294;..
"2010/Marzo";194783;411382;..;9578;17186;..
"2010/Abril";201763;555229;..;12841;24933;..
"2010/Maio";186022;359912;..;13943;23026;..
"2010/Xuño";193096;423403;..;14870;25982;..
"2010/Xullo";238836;748181;..;22498;50240;..
"2010/Agosto";311780;1401639;..;30797;87731;..
"2010/Setembro";186492;442536;..;17730;30455;..
"2010/Outubro";252215;586830;..;17848;32245;..
"2010/Novembro";140270;281980;..;9725;15459;..
"2010/Decembro";226249;613957;..;10561;20514;..
"2011/Xaneiro";88468;204466;..;3482;5193;..
"2011/Febreiro";128200;258876;..;3664;5574;..
"2011/Marzo";154317;313202;..;5830;9828;..
"2011/Abril";249151;613955;..;10783;20745;..
"2011/Maio";177240;357226;..;8126;13870;..
"2011/Xuño";209044;457910;..;10817;18992;..
"2011/Xullo";264501;820440;..;17261;36652;..
"2011/Agosto";329230;1407791;..;25066;79196;..
"2011/Setembro";191872;438581;..;11368;21165;..
"2011/Outubro";219542;475481;..;11750;19396;..
"2011/Novembro";154702;314614;..;6792;10972;..
"2011/Decembro";212325;496378;..;7592;14161;..
"2012/Xaneiro";93046;211579;..;3231;5052;..
"2012/Febreiro";121177;242716;..;4397;6355;..
"2012/Marzo";164296;315116;..;6255;8862;..
"2012/Abril";244897;654763;..;10001;20545;..
"2012/Maio";164201;325000;..;7821;13035;..
"2012/Xuño";183083;374475;..;8579;14921;..
"2012/Xullo";237859;695715;..;13761;29260;..
"2012/Agosto";313989;1265588;..;22296;62665;..
"2012/Setembro";174868;395433;..;11061;20215;..
"2012/Outubro";211870;457177;..;11235;18957;..
"2012/Novembro";154721;351437;..;6233;10304;..
"2012/Decembro";216028;508761;..;8823;12964;..
"2013/Xaneiro";71387;155621;..;2382;3722;..
"2013/Febreiro";99693;187970;..;4664;6477;..
"2013/Marzo";204041;514445;..;7730;14817;..
"2013/Abril";127275;259726;..;4057;6424;..
"2013/Maio";158278;325174;..;7227;12134;..
"2013/Xuño";186847;389560;..;8922;14830;..
"2013/Xullo";216001;645947;..;13453;31832;..
"2013/Agosto";313224;1189338;..;25301;69570;..
"2013/Setembro";172913;385335;..;11602;22233;..
"2013/Outubro";182965;352630;..;7541;12346;..
"2013/Novembro";178491;355939;..;7194;11828;..
"2013/Decembro";198362;466570;..;6933;11856;..
"2014/Xaneiro";81781;172647;..;2706;4726;..
"2014/Febreiro";113982;211023;..;4237;6174;..
"2014/Marzo";139897;269885;..;6054;10177;..
"2014/Abril";216826;553201;..;9059;18216;..
"2014/Maio";192818;409074;..;9832;15371;..
"2014/Xuño";193782;427290;..;10307;17935;..
"2014/Xullo";249716;736580;..;17005;39369;..
"2014/Agosto";358354;1294412;..;28286;76269;..
"2014/Setembro";196718;450421;..;13103;25600;..
