Tipo de alojamiento	Total Nacional	Comunidades y Ciudades Autónomas	Residencia: Nivel 1	Residencia: Nivel 2	Viajeros y pernoctaciones	Periodo	Total
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2020M12	1.414
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2020M11	.
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2020M10	5.923
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2020M09	10.625
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2020M08	26.122
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2020M07	14.506
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2020M06	3.585
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2020M05	.
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2020M04	.
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2020M03	1.151
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2020M02	4.833
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2020M01	3.549
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2019M12	8.055
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2019M11	7.445
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2019M10	11.482
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2019M09	16.084
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2019M08	34.278
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2019M07	20.847
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2019M06	15.416
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2019M05	12.270
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2019M04	13.520
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2019M03	7.090
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2019M02	5.374
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2019M01	3.959
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2018M12	8.457
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2018M11	8.653
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2018M10	12.952
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2018M09	18.060
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2018M08	32.012
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2018M07	19.928
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2018M06	14.982
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2018M05	11.897
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2018M04	9.128
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2018M03	10.626
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2018M02	5.343
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2018M01	3.962
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2017M12	8.857
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2017M11	7.800
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2017M10	13.123
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2017M09	17.945
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2017M08	32.464
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2017M07	23.542
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2017M06	14.223
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2017M05	10.069
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2017M04	15.625
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2017M03	6.687
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2017M02	4.722
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2017M01	4.106
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2016M12	8.122
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2016M11	6.516
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2016M10	13.217
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2016M09	16.845
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2016M08	32.764
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2016M07	22.229
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2016M06	14.222
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2016M05	10.359
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2016M04	7.369
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2016M03	11.133
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2016M02	5.697
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2016M01	4.908
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2015M12	7.450
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2015M11	7.340
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2015M10	12.675
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2015M09	15.243
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2015M08	33.010
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2015M07	19.700
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2015M06	12.450
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2015M05	10.532
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2015M04	10.496
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2015M03	9.250
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2015M02	5.817
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2015M01	3.515
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2014M12	7.124
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2014M11	6.509
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2014M10	9.149
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2014M09	13.103
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2014M08	28.286
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2014M07	17.005
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2014M06	10.307
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2014M05	9.832
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2014M04	9.059
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2014M03	6.054
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2014M02	4.237
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2014M01	2.706
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2013M12	6.933
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2013M11	7.194
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2013M10	7.541
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2013M09	11.602
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2013M08	25.301
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2013M07	13.453
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2013M06	8.922
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2013M05	7.227
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2013M04	4.057
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2013M03	7.730
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2013M02	4.664
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2013M01	2.382
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2012M12	8.823
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2012M11	6.233
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2012M10	11.235
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2012M09	11.061
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2012M08	22.296
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2012M07	13.761
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2012M06	8.579
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2012M05	7.821
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2012M04	10.001
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2012M03	6.255
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2012M02	4.397
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2012M01	3.231
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2011M12	7.592
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2011M11	6.792
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2011M10	11.750
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2011M09	11.368
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2011M08	25.066
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2011M07	17.261
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2011M06	10.817
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2011M05	8.126
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2011M04	10.783
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2011M03	5.830
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2011M02	3.664
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2011M01	3.482
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2010M12	10.561
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2010M11	9.725
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2010M10	17.848
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2010M09	17.730
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2010M08	30.797
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2010M07	22.498
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2010M06	14.870
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2010M05	13.943
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2010M04	12.841
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2010M03	9.578
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2010M02	5.120
Encuesta de Ocupación en Alojamientos de Turismo Rural	Total Nacional	12 Galicia	Total 	Residentes en España	Viajero	2010M01	4.776
