accommodation_type,year,month,spain_travelers,spain_nights,spain_avg_stay,galicia_travelers,galicia_nights,galicia_avg_stay
Hotels,2015,Nov,3055877.0,5860457.0,1.9177659964717166,161194.0,307200.0,1.9057781306996537
Hotels,2015,Dec,3220404.0,6344526.0,1.9701025088777682,155244.0,279375.0,1.7995864574476308
Hotels,2016,Jan,2618022.0,5428798.0,2.0736258136868218,128415.0,222392.0,1.7318226063933342
Hotels,2016,Feb,3191750.0,6510315.0,2.0397321218767135,148909.0,272258.0,1.828351543560161
Hotels,2016,Mar,4110169.0,9419601.0,2.2917794864396086,218093.0,417791.0,1.9156552479905362
Hotels,2016,Apr,3724765.0,8230372.0,2.2096352387331817,199127.0,363353.0,1.8247299462152295
Hotels,2016,May,4197064.0,8999173.0,2.144159107414135,224761.0,410466.0,1.82623319882008
Hotels,2016,Jun,4723090.0,10350864.0,2.191544941976545,290026.0,543736.0,1.8747836400874405
Hotels,2016,Jul,5504356.0,14586701.0,2.6500286318690143,434600.0,960151.0,2.2092751955821446
Hotels,2016,Aug,5993466.0,17245641.0,2.877406996218882,526636.0,1230387.0,2.3363138866313733
Hotels,2016,Sep,4672782.0,11216422.0,2.4003734820070783,327416.0,684870.0,2.0917426148996996
Hotels,2016,Oct,4358634.0,9442129.0,2.166304626633023,271124.0,561319.0,2.0703405084020594
Hotels,2016,Nov,3186298.0,6476574.0,2.032632854805169,176386.0,351473.0,1.9926354699352555
Hotels,2016,Dec,3231853.0,6581936.0,2.036582728236711,158715.0,303058.0,1.9094477522603408
Hotels,2017,Jan,2655015.0,5316890.0,2.002583789545445,133806.0,233001.0,1.741334469306309
Hotels,2017,Feb,3157734.0,6225212.0,1.971417478482988,150944.0,259619.0,1.7199689951240196
Hotels,2017,Mar,3706176.0,7938883.0,2.142068536410575,183403.0,336761.0,1.8361804332535454
Hotels,2017,Apr,4688384.0,10757733.0,2.294550318403953,275310.0,533094.0,1.9363408521303258
Hotels,2017,May,4177945.0,9023683.0,2.1598376713910787,231162.0,436823.0,1.8896834254765056
Hotels,2017,Jun,4785681.0,10850740.0,2.2673345757897363,294836.0,599923.0,2.0347684814608797
Hotels,2017,Jul,5453609.0,14336386.0,2.628788752549,427993.0,992971.0,2.320063645900751
Hotels,2017,Aug,5970747.0,17063116.0,2.8577858013411053,532857.0,1310118.0,2.45866714709575
Hotels,2017,Sep,4763407.0,11356928.0,2.384202735563012,324660.0,706877.0,2.1772839278013922
Hotels,2017,Oct,4302798.0,9259469.0,2.1519646053567936,276745.0,581362.0,2.1007136533632043
Hotels,2017,Nov,3340928.0,6723998.0,2.0126138605800543,193308.0,387923.0,2.0067612307819647
Hotels,2017,Dec,3461708.0,6983672.0,2.017406436360317,171455.0,324672.0,1.8936280656732087
Hotels,2018,Jan,2743159.0,5459601.0,1.990260498935716,138288.0,249481.0,1.804068321184774
Hotels,2018,Feb,3208522.0,6238722.0,1.9444223851355857,151232.0,265015.0,1.7523738362251375
Hotels,2018,Mar,4136756.0,8972022.0,2.1688545323920483,218929.0,406165.0,1.8552361724577375
Hotels,2018,Apr,4154873.0,9259508.0,2.2285898991377113,218486.0,430021.0,1.968185604569629
Hotels,2018,May,4250360.0,9188503.0,2.1618175872161416,231563.0,447645.0,1.9331456234372504
Hotels,2018,Jun,4868754.0,10857338.0,2.2300034053887297,283272.0,577608.0,2.0390578666440735
Hotels,2018,Jul,5380698.0,14185066.0,2.636287336698696,377584.0,914963.0,2.4232038433831944
Hotels,2018,Aug,6181557.0,17534070.0,2.836513519166773,483188.0,1210429.0,2.5050891164515674
Hotels,2018,Sep,4840570.0,11410767.0,2.3573188694719835,320345.0,692979.0,2.163227145733506
Hotels,2018,Oct,4354922.0,9285954.0,2.132289395768742,263596.0,559412.0,2.1222325073218107
Hotels,2018,Nov,3551431.0,7155122.0,2.0147151950861497,195501.0,402090.0,2.0567158224254607
Hotels,2018,Dec,3494108.0,6953070.0,1.989941352700031,185832.0,346662.0,1.865459124370399
Hotels,2019,Jan,2755656.0,5499882.0,1.9958521673242233,139771.0,252961.0,1.80982464173541
Hotels,2019,Feb,3315368.0,6396288.0,1.929284471588071,155544.0,281245.0,1.8081378902432752
Hotels,2019,Mar,4033782.0,8482404.0,2.102841452512803,189698.0,364653.0,1.922281732016152
Hotels,2019,Apr,4470668.0,10124829.0,2.264723974135409,250716.0,494636.0,1.9728936326361302
Hotels,2019,May,4578814.0,9830228.0,2.1468939336692863,257141.0,506098.0,1.968173103472414
Hotels,2019,Jun,5183371.0,11606159.0,2.2391140823221027,290639.0,591155.0,2.033983739277936
Hotels,2019,Jul,5669457.0,14871768.0,2.62313798305552,404302.0,963299.0,2.382622396129626
Hotels,2019,Aug,6432729.0,18245766.0,2.8363958749078346,504005.0,1269972.0,2.519760716659557
Hotels,2019,Sep,4809515.0,11541054.0,2.399629484469848,330300.0,711609.0,2.1544323342415987
Hotels,2019,Oct,4321124.0,8784169.0,2.0328435379313343,273113.0,558569.0,2.045193747642917
Hotels,2019,Nov,3585911.0,7200004.0,2.007859090758248,197689.0,412580.0,2.0870154636828553
Hotels,2019,Dec,3577792.0,7026688.0,1.9639733109135467,207211.0,392872.0,1.8959997297440774
Hotels,2020,Jan,2926703.0,5705057.0,1.9493119048977638,151176.0,278203.0,1.8402590358257924
Hotels,2020,Feb,3636463.0,7003972.0,1.9260396709659908,171517.0,317158.0,1.8491344881265415
Hotels,2020,Mar,1455613.0,3080076.0,2.115999238808667,74065.0,147182.0,1.9872004320529264
Hotels,2020,Apr,0.0,0.0,0.0,0.0,0.0,0.0
Hotels,2020,May,84804.0,220577.0,2.601021178246309,4606.0,15557.0,3.377551020408163
Hotels,2020,Jun,824393.0,1548421.0,1.8782558803871454,53914.0,105791.0,1.962217605816671
Hotels,2020,Jul,3271958.0,7561439.0,2.31098290381478,239192.0,552098.0,2.3081792033178368
Hotels,2020,Aug,4648568.0,12058039.0,2.5939254841490973,357723.0,837783.0,2.341988074571666
Hotels,2020,Sep,2905879.0,6393060.0,2.200043429199908,190153.0,373628.0,1.9648809116869048
Hotels,2020,Oct,1917987.0,3758168.0,1.9594335102375564,126936.0,243277.0,1.9165327409088044
Hotels,2020,Nov,925018.0,1799183.0,1.945024853570417,47909.0,113769.0,2.3746895155398775
Hotels,2020,Dec,1097429.0,2023056.0,1.843450464676986,48740.0,110512.0,2.267377923676652
Hotels,2021,Jan,889575.0,1682063.0,1.8908613663828233,39470.0,96135.0,2.4356473270838612
Hotels,2021,Feb,975226.0,1774784.0,1.819869445646445,38927.0,88896.0,2.283659156883397
Hotels,2021,Mar,1456708.0,2591447.0,1.7789749215354071,81456.0,159697.0,1.9605308387350227
Hotels,2021,Apr,1559023.0,2841406.0,1.8225555363840047,93955.0,174635.0,1.8587089564153052
Hotels,2021,May,2580060.0,4695099.0,1.8197634938722356,137888.0,249610.0,1.8102372940357392
Hotels,2021,Jun,4179628.0,8961374.0,2.144060189088598,229307.0,443180.0,1.932692852813041
Hotels,2021,Jul,5772248.0,14839925.0,2.57090911547806,437167.0,965649.0,2.208878986748771
Hotels,2021,Aug,6935006.0,19570475.0,2.821983859855348,573951.0,1357260.0,2.3647663302267965
Hotels,2021,Sep,4952050.0,11812962.0,2.385469048171969,365209.0,770473.0,2.109676924719818
Hotels,2021,Oct,4590112.0,9526090.0,2.075350231105472,304785.0,598102.0,1.9623734763849927
Hotels,2021,Nov,3218059.0,6088018.0,1.8918292051202292,196209.0,374296.0,1.9076393029881402
Hotels,2021,Dec,3164988.0,6316273.0,1.995670441720474,180211.0,349464.0,1.9391935009516623
Hotels,2022,Jan,2328516.0,4503078.0,1.9338832114531315,109775.0,195591.0,1.7817444773400137
Hotels,2022,Feb,3167837.0,6023724.0,1.9015258676503872,153048.0,272890.0,1.7830353875908211
Hotels,2022,Mar,3437064.0,7097589.0,2.0650150826402998,174139.0,332906.0,1.911725690396752
Hotels,2022,Apr,4704951.0,10227402.0,2.1737531379179083,276491.0,520912.0,1.88401069112557
Hotels,2022,May,4650038.0,9970268.0,2.144126134022991,272096.0,509886.0,1.8739194990003527
Hotels,2022,Jun,5411699.0,12157399.0,2.2465031776527113,312708.0,621095.0,1.986181997262622
Hotels,2022,Jul,6067696.0,15644101.0,2.5782605127217977,464774.0,1041010.0,2.2398197833785884
Hotels,2022,Aug,6506701.0,18214033.0,2.799273087852047,568722.0,1324693.0,2.329245219984456
Campings,2001,Jan,49975.0,115317.0,2.307493746873437,106.0,213.0,2.009433962264151
Campings,2001,Feb,66248.0,132694.0,2.002988769472286,104.0,176.0,1.6923076923076923
Campings,2001,Mar,110411.0,240889.0,2.181748195379084,155.0,221.0,1.4258064516129032
Campings,2001,Apr,467397.0,1472916.0,3.1513167606980788,3244.0,9103.0,2.8061035758323056
Campings,2001,May,238999.0,668456.0,2.7968987317938567,841.0,2701.0,3.211652794292509
Campings,2001,Jun,438896.0,1268680.0,2.8906164558346394,10239.0,43009.0,4.2005078620959075
Campings,2001,Jul,889789.0,3787985.0,4.257172205994904,54967.0,259453.0,4.720159368348281
Campings,2001,Aug,1250138.0,7177806.0,5.7416109261537525,77658.0,338681.0,4.361186226789256
Campings,2001,Sep,311699.0,1277065.0,4.097109711612806,6778.0,26425.0,3.898642667453526
Campings,2001,Oct,136708.0,333299.0,2.4380358135588263,536.0,1293.0,2.412313432835821
Campings,2001,Nov,75238.0,211428.0,2.810122544458917,309.0,621.0,2.0097087378640777
Campings,2001,Dec,68947.0,194694.0,2.8238211959911235,62.0,195.0,3.1451612903225805
Campings,2002,Jan,52384.0,120089.0,2.2924748014660965,155.0,248.0,1.6
Campings,2002,Feb,70004.0,152215.0,2.174375749957145,180.0,372.0,2.066666666666667
Campings,2002,Mar,261632.0,843502.0,3.2240016511741683,1306.0,4021.0,3.078866768759571
Campings,2002,Apr,196527.0,514724.0,2.619100683366662,664.0,1697.0,2.555722891566265
Campings,2002,May,252902.0,667181.0,2.6381009244687665,1213.0,4296.0,3.5416323165704866
Campings,2002,Jun,450097.0,1308424.0,2.906982272710105,10345.0,45972.0,4.443885935234412
Campings,2002,Jul,867984.0,4028319.0,4.64100605541116,69373.0,299861.0,4.3224453317573115
Campings,2002,Aug,1097595.0,6678868.0,6.085002209375954,71153.0,336645.0,4.731283290936433
Campings,2002,Sep,304160.0,1266854.0,4.165090741714887,5803.0,24796.0,4.272962260899535
Campings,2002,Oct,135967.0,284475.0,2.0922356159950577,235.0,620.0,2.6382978723404253
Campings,2002,Nov,89219.0,204888.0,2.2964615160447885,189.0,364.0,1.9259259259259258
Campings,2002,Dec,79420.0,207542.0,2.61322085117099,1293.0,5722.0,4.425367362722351
Campings,2003,Jan,63364.0,142171.0,2.243718830881889,656.0,4192.0,6.390243902439025
Campings,2003,Feb,82996.0,166021.0,2.000349414429611,647.0,2963.0,4.579598145285935
Campings,2003,Mar,112965.0,234556.0,2.0763599344929844,201.0,328.0,1.6318407960199004
Campings,2003,Apr,414615.0,1197851.0,2.8890681716773394,1677.0,5424.0,3.2343470483005365
Campings,2003,May,351459.0,903883.0,2.5718021163208227,1926.0,4403.0,2.286085150571132
Campings,2003,Jun,543731.0,1486247.0,2.7334233288151677,9440.0,35201.0,3.728919491525424
Campings,2003,Jul,965477.0,3800125.0,3.936007797182118,45216.0,216640.0,4.791224345364473
Campings,2003,Aug,1425511.0,6858833.0,4.8114907566479665,78701.0,358026.0,4.549192513436932
Campings,2003,Sep,387022.0,1317344.0,3.4037961666261864,7155.0,32797.0,4.5837875611460515
Campings,2003,Oct,136215.0,308409.0,2.2641339059574936,0.0,0.0,0.0
Campings,2003,Nov,98504.0,215603.0,2.1887740599366525,388.0,618.0,1.592783505154639
Campings,2003,Dec,87949.0,221221.0,2.5153327496617357,132.0,421.0,3.1893939393939394
Campings,2004,Jan,80800.0,189858.0,2.3497277227722773,145.0,234.0,1.6137931034482758
Campings,2004,Feb,90444.0,200697.0,2.2190195037813454,201.0,362.0,1.800995024875622
Campings,2004,Mar,126576.0,289056.0,2.2836556693211985,585.0,941.0,1.6085470085470086
Campings,2004,Apr,397065.0,1213049.0,3.055038847543853,2703.0,7320.0,2.7081021087680357
Campings,2004,May,291088.0,750745.0,2.579099791128456,2861.0,6777.0,2.3687521845508566
Campings,2004,Jun,509493.0,1510969.0,2.965632501329753,12334.0,53842.0,4.365331603697097
Campings,2004,Jul,956370.0,3817901.0,3.9920752428453423,67187.0,253552.0,3.77382529358358
Campings,2004,Aug,1335698.0,6534493.0,4.892193444925425,82939.0,339293.0,4.090874015842969
Campings,2004,Sep,368749.0,1304946.0,3.5388462070405615,8508.0,41120.0,4.833098260460742
Campings,2004,Oct,177535.0,427372.0,2.4072549074830314,909.0,2516.0,2.7678767876787678
Campings,2004,Nov,91781.0,198357.0,2.161198940957279,352.0,602.0,1.7102272727272727
Campings,2004,Dec,87666.0,247924.0,2.828051924349235,381.0,793.0,2.0813648293963256
Campings,2005,Jan,68505.0,161114.0,2.351857528647544,172.0,367.0,2.133720930232558
Campings,2005,Feb,77505.0,173684.0,2.2409392942390816,175.0,521.0,2.9771428571428573
Campings,2005,Mar,235675.0,757026.0,3.212160814681235,929.0,3718.0,4.002152852529601
Campings,2005,Apr,256875.0,628324.0,2.446030170316302,658.0,1868.0,2.838905775075988
Campings,2005,May,317087.0,841087.0,2.6525433083033993,1808.0,3869.0,2.139933628318584
Campings,2005,Jun,494639.0,1510895.0,3.0545407863108247,14797.0,46559.0,3.1465161857133204
Campings,2005,Jul,1019819.0,4148858.0,4.0682297544956505,71257.0,269761.0,3.785747365171141
Campings,2005,Aug,1298465.0,6578641.0,5.066475415201796,96589.0,384895.0,3.984874053981302
Campings,2005,Sep,373759.0,1369992.0,3.665442169954436,9231.0,42760.0,4.632217527895136
Campings,2005,Oct,171122.0,426853.0,2.4944367176634215,431.0,1047.0,2.4292343387471
Campings,2005,Nov,88926.0,202303.0,2.2749589546364395,229.0,393.0,1.7161572052401746
Campings,2005,Dec,88972.0,256378.0,2.881558243042755,216.0,472.0,2.185185185185185
Campings,2006,Jan,65346.0,168169.0,2.573516359073241,125.0,241.0,1.928
Campings,2006,Feb,85344.0,202068.0,2.3676884139482564,215.0,396.0,1.841860465116279
Campings,2006,Mar,131249.0,290925.0,2.2165883168633664,137.0,224.0,1.635036496350365
Campings,2006,Apr,466252.0,1424296.0,3.054777244923346,3624.0,9671.0,2.668598233995585
Campings,2006,May,295309.0,816802.0,2.7659231516817977,2566.0,6030.0,2.3499610288386594
Campings,2006,Jun,517780.0,1509360.0,2.915060450384333,11251.0,45798.0,4.070571504755133
Campings,2006,Jul,986822.0,4119080.0,4.174086106714281,63609.0,274771.0,4.319687465610213
Campings,2006,Aug,1194813.0,6554222.0,5.4855630127894495,82593.0,340584.0,4.123642439431913
Campings,2006,Sep,374145.0,1392228.0,3.7210920899651203,8332.0,37120.0,4.455112818050888
Campings,2006,Oct,167014.0,452053.0,2.706677284539021,646.0,1522.0,2.3560371517027865
Campings,2006,Nov,97910.0,235999.0,2.4103666632621796,410.0,673.0,1.6414634146341462
Campings,2006,Dec,117391.0,313669.0,2.6720021125980695,396.0,752.0,1.898989898989899
Campings,2007,Jan,61547.0,153553.0,2.4948900840008448,294.0,591.0,2.010204081632653
Campings,2007,Feb,85088.0,199418.0,2.343667732230162,429.0,841.0,1.9603729603729603
Campings,2007,Mar,157941.0,374890.0,2.3736078662285283,115.0,1063.0,9.243478260869566
Campings,2007,Apr,412865.0,1361822.0,3.298468022234871,3907.0,10670.0,2.7309956488354237
Campings,2007,May,278516.0,836150.0,3.002161455715291,2526.0,6137.0,2.429532858273951
Campings,2007,Jun,522511.0,1530707.0,2.9295211009911752,10533.0,39274.0,3.7286622994398555
Campings,2007,Jul,892759.0,3845635.0,4.307584689709093,55075.0,234950.0,4.266000907852928
Campings,2007,Aug,1186710.0,6234434.0,5.253544673930446,81598.0,341069.0,4.179869604647172
Campings,2007,Sep,360652.0,1301592.0,3.608997038696583,9314.0,38862.0,4.172428602104359
Campings,2007,Oct,173625.0,448861.0,2.5852325413966883,397.0,681.0,1.7153652392947103
Campings,2007,Nov,116868.0,286926.0,2.455128863332991,1209.0,2390.0,1.9768403639371381
Campings,2007,Dec,97068.0,266827.0,2.748866773808052,247.0,622.0,2.5182186234817814
Campings,2008,Jan,64089.0,164586.0,2.5680850067874363,225.0,315.0,1.4
Campings,2008,Feb,94379.0,215150.0,2.2796384788989075,269.0,449.0,1.6691449814126393
Campings,2008,Mar,282555.0,924425.0,3.2716639238378367,1646.0,6100.0,3.7059538274605104
Campings,2008,Apr,225033.0,655918.0,2.914763612447952,1315.0,6812.0,5.180228136882129
Campings,2008,May,293385.0,936497.0,3.1920411745658437,1821.0,7617.0,4.182866556836903
Campings,2008,Jun,489605.0,1513501.0,3.091269492754363,12418.0,51182.0,4.121597680785956
Campings,2008,Jul,858443.0,3616401.0,4.212744468764962,58098.0,243620.0,4.193259664704465
Campings,2008,Aug,1209348.0,6265438.0,5.180839592904606,80646.0,337320.0,4.182724499665204
Campings,2008,Sep,346687.0,1357044.0,3.9143204100528717,8014.0,43293.0,5.402171200399302
Campings,2008,Oct,151670.0,414591.0,2.7335069558910794,423.0,1005.0,2.375886524822695
Campings,2008,Nov,93660.0,225731.0,2.410111039931668,439.0,914.0,2.082004555808656
Campings,2008,Dec,89720.0,240714.0,2.6829469460543915,152.0,333.0,2.1907894736842106
Campings,2009,Jan,61626.0,171261.0,2.7790380683477753,94.0,122.0,1.297872340425532
Campings,2009,Feb,82247.0,196581.0,2.3901297311756053,236.0,402.0,1.7033898305084745
Campings,2009,Mar,145463.0,380410.0,2.615166743433038,674.0,1189.0,1.7640949554896141
Campings,2009,Apr,361748.0,1160600.0,3.2083107577650742,3595.0,12663.0,3.522392211404729
Campings,2009,May,319182.0,990644.0,3.1036963237275286,2557.0,12137.0,4.7465780211184985
Campings,2009,Jun,483972.0,1588640.0,3.282503946509302,14204.0,57104.0,4.020275978597578
Campings,2009,Jul,892606.0,3742978.0,4.193314855602584,54083.0,242211.0,4.478505260433038
Campings,2009,Aug,1171449.0,6021888.0,5.1405464514460295,80466.0,344629.0,4.2829145229040835
Campings,2009,Sep,353426.0,1408704.0,3.985852766915847,11269.0,56598.0,5.022450971692253
Campings,2009,Oct,192590.0,536955.0,2.7880731086764627,751.0,1520.0,2.0239680426098534
Campings,2009,Nov,85164.0,235128.0,2.7608848809356066,265.0,453.0,1.709433962264151
Campings,2009,Dec,84948.0,266722.0,3.139826717521307,168.0,330.0,1.9642857142857142
Campings,2010,Jan,58144.0,177036.0,3.044785360484315,68.0,149.0,2.1911764705882355
Campings,2010,Feb,70093.0,190505.0,2.7178890902087227,182.0,311.0,1.7087912087912087
Campings,2010,Mar,158224.0,412440.0,2.6066841945596115,1020.0,1797.0,1.761764705882353
Campings,2010,Apr,332885.0,1083008.0,3.2533998227616143,3057.0,9434.0,3.0860320575727838
Campings,2010,May,305170.0,931911.0,3.05374381492283,3128.0,8285.0,2.6486572890025575
Campings,2010,Jun,480070.0,1650985.0,3.4390505551273773,13130.0,53031.0,4.038918507235339
Campings,2010,Jul,897041.0,3846106.0,4.287547614880479,60831.0,254211.0,4.17897124821226
Campings,2010,Aug,1165474.0,6085233.0,5.221251610932548,89594.0,375110.0,4.186775900171886
Campings,2010,Sep,339788.0,1304352.0,3.8387229684391446,11565.0,45963.0,3.97431906614786
Campings,2010,Oct,184854.0,529538.0,2.8646283012539624,853.0,1819.0,2.1324736225087926
Campings,2010,Nov,74745.0,214570.0,2.870693691885745,206.0,385.0,1.8689320388349515
Campings,2010,Dec,85102.0,263363.0,3.0946746257432256,73.0,147.0,2.0136986301369864
Campings,2011,Jan,59260.0,166084.0,2.802632467094161,0.0,0.0,0.0
Campings,2011,Feb,80935.0,209170.0,2.584419595972076,298.0,489.0,1.6409395973154361
Campings,2011,Mar,125681.0,335254.0,2.667499462925979,203.0,311.0,1.5320197044334976
Campings,2011,Apr,376361.0,1244905.0,3.30774176920563,3652.0,12280.0,3.3625410733844467
Campings,2011,May,284073.0,946284.0,3.331129674414675,2723.0,9412.0,3.456481821520382
Campings,2011,Jun,507570.0,1773071.0,3.493254132434935,14952.0,62310.0,4.167335473515249
Campings,2011,Jul,908183.0,3928369.0,4.325525802619076,64405.0,253785.0,3.940454933623166
Campings,2011,Aug,1149244.0,6100923.0,5.308640288746341,82217.0,352613.0,4.288808883807485
Campings,2011,Sep,377342.0,1474351.0,3.9072008946790975,10443.0,45187.0,4.327013310351432
Campings,2011,Oct,173568.0,477722.0,2.752362186578171,946.0,1599.0,1.690274841437632
Campings,2011,Nov,84670.0,222568.0,2.628652415259242,316.0,465.0,1.4715189873417722
Campings,2011,Dec,83158.0,263062.0,3.163399793164819,0.0,0.0,0.0
Campings,2012,Jan,57018.0,171046.0,2.9998596934301447,177.0,250.0,1.4124293785310735
Campings,2012,Feb,69250.0,188555.0,2.7228158844765344,315.0,423.0,1.3428571428571427
Campings,2012,Mar,136667.0,365137.0,2.67172762993261,699.0,998.0,1.4277539341917025
Campings,2012,Apr,332096.0,1147487.0,3.4552870254384276,3130.0,11412.0,3.6460063897763577
Campings,2012,May,278162.0,895672.0,3.219965343936267,1818.0,7342.0,4.038503850385038
Campings,2012,Jun,519954.0,1746008.0,3.3580047465737355,13277.0,56092.0,4.224749566920238
Campings,2012,Jul,827407.0,3732422.0,4.510986733252197,54582.0,228721.0,4.190410758125389
Campings,2012,Aug,1139581.0,5970239.0,5.238977308326481,73727.0,314523.0,4.266049072931219
Campings,2012,Sep,359387.0,1432391.0,3.9856505661028363,12072.0,46232.0,3.829688535453943
Campings,2012,Oct,152487.0,454831.0,2.9827526280928867,702.0,1400.0,1.9943019943019944
Campings,2012,Nov,79551.0,234324.0,2.945582079420749,328.0,599.0,1.826219512195122
Campings,2012,Dec,76433.0,229763.0,3.0060706762785707,226.0,465.0,2.0575221238938055
Campings,2013,Jan,49659.0,154745.0,3.1161521577156206,81.0,111.0,1.3703703703703705
Campings,2013,Feb,66584.0,177441.0,2.6649195001802233,153.0,231.0,1.5098039215686274
Campings,2013,Mar,247785.0,778258.0,3.1408600197752086,765.0,2552.0,3.335947712418301
Campings,2013,Apr,216612.0,640771.0,2.958150979631784,875.0,3462.0,3.9565714285714284
Campings,2013,May,289446.0,837692.0,2.89412187420106,2390.0,6756.0,2.826778242677824
Campings,2013,Jun,521347.0,1661584.0,3.1870980364325487,13835.0,55926.0,4.042356342609324
Campings,2013,Jul,828419.0,3564395.0,4.302647573269082,51900.0,221873.0,4.275009633911368
Campings,2013,Aug,1157671.0,5801190.0,5.011086915021625,80322.0,329046.0,4.096586240382461
Campings,2013,Sep,355282.0,1369957.0,3.855970749995778,11336.0,43693.0,3.854357798165138
Campings,2013,Oct,167221.0,471685.0,2.8207282578145088,689.0,1172.0,1.7010159651669086
Campings,2013,Nov,95188.0,260676.0,2.73853847123587,544.0,949.0,1.744485294117647
Campings,2013,Dec,79093.0,230627.0,2.915896476300052,271.0,511.0,1.8856088560885609
Campings,2014,Jan,51698.0,157698.0,3.0503694533637664,142.0,201.0,1.4154929577464788
Campings,2014,Feb,73955.0,196547.0,2.6576566831181125,140.0,186.0,1.3285714285714285
Campings,2014,Mar,126510.0,331855.0,2.6231523199747055,281.0,491.0,1.7473309608540926
Campings,2014,Apr,381411.0,1271310.0,3.3331760227156533,2902.0,8148.0,2.8077188146106136
Campings,2014,May,321629.0,1034084.0,3.2151454004458553,3650.0,9523.0,2.609041095890411
Campings,2014,Jun,536374.0,1837098.0,3.4250317875213936,12865.0,54204.0,4.213291877186164
Campings,2014,Jul,815557.0,3604878.0,4.420142307649864,53254.0,232123.0,4.3587899500507
Campings,2014,Aug,1188904.0,5838812.0,4.911087859070203,78391.0,323592.0,4.127922848286155
