,destination,come_from,H_travellers,H_nights,H_avg_stay,R_travellers,R_nights,R_avg_stay,year,month
550,Rías Altas (A Coruña),All,17117,41504,2.4,..,..,..,2021,Mar
551,Rías Altas (A Coruña),All,22333,49744,2.2,..,..,..,2021,Apr
552,Rías Altas (A Coruña),All,29371,65479,2.2,..,..,..,2021,May
553,Rías Altas (A Coruña),All,45002,99526,2.2,..,..,..,2021,Jun
554,Rías Altas (A Coruña),All,73980,172695,2.3,..,..,..,2021,Jul
555,Rías Altas (A Coruña),All,93724,236693,2.5,..,..,..,2021,Aug
556,Rías Altas (A Coruña),All,65875,159612,2.4,..,..,..,2021,Sep
557,Rías Altas (A Coruña),All,58495,122656,2.1,..,..,..,2021,Oct
558,Rías Altas (A Coruña),All,41791,87878,2.1,..,..,..,2021,Nov
559,Rías Altas (A Coruña),All,38542,84035,2.2,..,..,..,2021,Dec
560,Rías Altas (A Coruña),All,30133,59360,2,..,..,..,2022,Jan
561,Rías Altas (A Coruña),All,41940,76712,1.8,..,..,..,2022,Feb
562,Rías Altas (A Coruña),All,47578,91437,1.9,..,..,..,2022,Mar
563,Rías Altas (A Coruña),All,59340,112874,1.9,..,..,..,2022,Apr
564,Rías Altas (A Coruña),All,64382,117877,1.8,..,..,..,2022,May
565,Rías Altas (A Coruña),All,69239,136798,2,..,..,..,2022,Jun
566,Rías Altas (A Coruña),All,86342,210128,2.4,..,..,..,2022,Jul
567,Rías Altas (A Coruña),All,100907,258581,2.6,..,..,..,2022,Aug
568,Costa da Mariña Lucense (Lugo),All,3670,5672,1.6,..,..,..,1999,Jan
569,Costa da Mariña Lucense (Lugo),All,3446,5056,1.5,..,..,..,1999,Feb
570,Costa da Mariña Lucense (Lugo),All,5868,7931,1.4,..,..,..,1999,Mar
571,Costa da Mariña Lucense (Lugo),All,7881,11887,1.5,..,..,..,1999,Apr
572,Costa da Mariña Lucense (Lugo),All,7500,10298,1.4,..,..,..,1999,May
573,Costa da Mariña Lucense (Lugo),All,7120,10400,1.5,..,..,..,1999,Jun
574,Costa da Mariña Lucense (Lugo),All,12423,22959,1.9,..,..,..,1999,Jul
575,Costa da Mariña Lucense (Lugo),All,18282,39956,2.2,..,..,..,1999,Aug
576,Costa da Mariña Lucense (Lugo),All,10510,14625,1.4,..,..,..,1999,Sep
577,Costa da Mariña Lucense (Lugo),All,7878,10783,1.4,..,..,..,1999,Oct
578,Costa da Mariña Lucense (Lugo),All,5438,7439,1.4,..,..,..,1999,Nov
579,Costa da Mariña Lucense (Lugo),All,5906,7640,1.3,..,..,..,1999,Dec
580,Costa da Mariña Lucense (Lugo),All,4998,6290,1.3,..,..,..,2000,Jan
581,Costa da Mariña Lucense (Lugo),All,5926,7857,1.3,..,..,..,2000,Feb
582,Costa da Mariña Lucense (Lugo),All,5552,7281,1.3,..,..,..,2000,Mar
583,Costa da Mariña Lucense (Lugo),All,8422,12316,1.5,..,..,..,2000,Apr
584,Costa da Mariña Lucense (Lugo),All,7158,10235,1.4,..,..,..,2000,May
585,Costa da Mariña Lucense (Lugo),All,8226,11292,1.4,..,..,..,2000,Jun
586,Costa da Mariña Lucense (Lugo),All,12783,28501,2.2,..,..,..,2000,Jul
587,Costa da Mariña Lucense (Lugo),All,20035,40638,2,..,..,..,2000,Aug
588,Costa da Mariña Lucense (Lugo),All,11682,17589,1.5,..,..,..,2000,Sep
589,Costa da Mariña Lucense (Lugo),All,8248,10807,1.3,..,..,..,2000,Oct
590,Costa da Mariña Lucense (Lugo),All,6075,7957,1.3,..,..,..,2000,Nov
591,Costa da Mariña Lucense (Lugo),All,4797,6330,1.3,..,..,..,2000,Dec
592,Costa da Mariña Lucense (Lugo),All,3975,6137,1.5,..,..,..,2001,Jan
593,Costa da Mariña Lucense (Lugo),All,4602,7326,1.6,..,..,..,2001,Feb
594,Costa da Mariña Lucense (Lugo),All,5735,8908,1.6,..,..,..,2001,Mar
595,Costa da Mariña Lucense (Lugo),All,9760,16532,1.7,..,..,..,2001,Apr
596,Costa da Mariña Lucense (Lugo),All,6742,9842,1.5,..,..,..,2001,May
597,Costa da Mariña Lucense (Lugo),All,8395,11446,1.4,..,..,..,2001,Jun
598,Costa da Mariña Lucense (Lugo),All,14960,24146,1.6,..,..,..,2001,Jul
599,Costa da Mariña Lucense (Lugo),All,24699,43573,1.8,..,..,..,2001,Aug
600,Costa da Mariña Lucense (Lugo),All,10729,17576,1.6,..,..,..,2001,Sep
601,Costa da Mariña Lucense (Lugo),All,6632,9197,1.4,..,..,..,2001,Oct
602,Costa da Mariña Lucense (Lugo),All,6087,8942,1.5,..,..,..,2001,Nov
603,Costa da Mariña Lucense (Lugo),All,4444,7890,1.8,..,..,..,2001,Dec
604,Costa da Mariña Lucense (Lugo),All,3552,5907,1.7,..,..,..,2002,Jan
605,Costa da Mariña Lucense (Lugo),All,4500,7565,1.7,..,..,..,2002,Feb
606,Costa da Mariña Lucense (Lugo),All,8316,15018,1.8,..,..,..,2002,Mar
607,Costa da Mariña Lucense (Lugo),All,6666,9399,1.4,..,..,..,2002,Apr
608,Costa da Mariña Lucense (Lugo),All,8606,13842,1.6,..,..,..,2002,May
609,Costa da Mariña Lucense (Lugo),All,8615,14135,1.6,..,..,..,2002,Jun
610,Costa da Mariña Lucense (Lugo),All,16034,27696,1.7,..,..,..,2002,Jul
611,Costa da Mariña Lucense (Lugo),All,23529,49846,2.1,..,..,..,2002,Aug
612,Costa da Mariña Lucense (Lugo),All,10110,17247,1.7,..,..,..,2002,Sep
613,Costa da Mariña Lucense (Lugo),All,7463,11627,1.6,..,..,..,2002,Oct
614,Costa da Mariña Lucense (Lugo),All,5350,8327,1.6,..,..,..,2002,Nov
615,Costa da Mariña Lucense (Lugo),All,5184,8376,1.6,..,..,..,2002,Dec
616,Costa da Mariña Lucense (Lugo),All,4666,7209,1.5,..,..,..,2003,Jan
617,Costa da Mariña Lucense (Lugo),All,4876,8001,1.6,..,..,..,2003,Feb
618,Costa da Mariña Lucense (Lugo),All,6477,10263,1.6,..,..,..,2003,Mar
619,Costa da Mariña Lucense (Lugo),All,10445,15920,1.5,..,..,..,2003,Apr
620,Costa da Mariña Lucense (Lugo),All,8207,12167,1.5,..,..,..,2003,May
621,Costa da Mariña Lucense (Lugo),All,8343,12338,1.5,..,..,..,2003,Jun
622,Costa da Mariña Lucense (Lugo),All,17725,27548,1.6,..,..,..,2003,Jul
623,Costa da Mariña Lucense (Lugo),All,26764,46659,1.7,..,..,..,2003,Aug
624,Costa da Mariña Lucense (Lugo),All,11771,20214,1.7,..,..,..,2003,Sep
625,Costa da Mariña Lucense (Lugo),All,7351,11347,1.5,..,..,..,2003,Oct
626,Costa da Mariña Lucense (Lugo),All,5532,9073,1.6,..,..,..,2003,Nov
627,Costa da Mariña Lucense (Lugo),All,5378,8405,1.6,..,..,..,2003,Dec
628,Costa da Mariña Lucense (Lugo),All,3719,5768,1.5,..,..,..,2004,Jan
629,Costa da Mariña Lucense (Lugo),All,5456,8356,1.5,..,..,..,2004,Feb
630,Costa da Mariña Lucense (Lugo),All,5988,9356,1.5,..,..,..,2004,Mar
631,Costa da Mariña Lucense (Lugo),All,9509,14182,1.5,..,..,..,2004,Apr
632,Costa da Mariña Lucense (Lugo),All,9212,13345,1.4,..,..,..,2004,May
633,Costa da Mariña Lucense (Lugo),All,11963,17715,1.5,..,..,..,2004,Jun
634,Costa da Mariña Lucense (Lugo),All,17088,28101,1.7,..,..,..,2004,Jul
635,Costa da Mariña Lucense (Lugo),All,23411,49918,2.2,..,..,..,2004,Aug
636,Costa da Mariña Lucense (Lugo),All,12660,20054,1.6,..,..,..,2004,Sep
637,Costa da Mariña Lucense (Lugo),All,9620,15644,1.6,..,..,..,2004,Oct
638,Costa da Mariña Lucense (Lugo),All,4967,9003,1.8,..,..,..,2004,Nov
639,Costa da Mariña Lucense (Lugo),All,5345,10162,1.7,..,..,..,2004,Dec
640,Costa da Mariña Lucense (Lugo),All,4586,8610,1.9,156,323,2.1,2005,Jan
641,Costa da Mariña Lucense (Lugo),All,5109,9119,1.8,210,313,1.5,2005,Feb
642,Costa da Mariña Lucense (Lugo),All,9345,15819,1.7,555,1125,2,2005,Mar
643,Costa da Mariña Lucense (Lugo),All,7817,12700,1.6,341,543,1.6,2005,Apr
644,Costa da Mariña Lucense (Lugo),All,9284,15034,1.6,544,1135,2.1,2005,May
645,Costa da Mariña Lucense (Lugo),All,10318,16053,1.6,582,1017,1.8,2005,Jun
646,Costa da Mariña Lucense (Lugo),All,19715,35257,1.8,1993,4518,2.3,2005,Jul
647,Costa da Mariña Lucense (Lugo),All,25100,54859,2.2,1860,5397,2.9,2005,Aug
648,Costa da Mariña Lucense (Lugo),All,14563,23481,1.6,1300,2571,2,2005,Sep
649,Costa da Mariña Lucense (Lugo),All,9202,14255,1.6,540,873,1.6,2005,Oct
650,Costa da Mariña Lucense (Lugo),All,6106,11670,1.9,270,483,1.8,2005,Nov
651,Costa da Mariña Lucense (Lugo),All,5483,9378,1.7,236,432,1.8,2005,Dec
652,Costa da Mariña Lucense (Lugo),All,5199,9268,1.8,132,191,1.4,2006,Jan
653,Costa da Mariña Lucense (Lugo),All,5554,9708,1.8,190,309,1.6,2006,Feb
654,Costa da Mariña Lucense (Lugo),All,7220,12285,1.7,167,262,1.6,2006,Mar
655,Costa da Mariña Lucense (Lugo),All,9956,17860,1.8,698,1302,1.9,2006,Apr
656,Costa da Mariña Lucense (Lugo),All,10145,17223,1.7,528,923,1.8,2006,May
657,Costa da Mariña Lucense (Lugo),All,11435,19356,1.7,476,835,1.8,2006,Jun
658,Costa da Mariña Lucense (Lugo),All,18602,42255,2.3,1570,3698,2.4,2006,Jul
659,Costa da Mariña Lucense (Lugo),All,21337,55954,2.6,2588,7422,2.9,2006,Aug
660,Costa da Mariña Lucense (Lugo),All,15005,25289,1.7,971,1861,1.9,2006,Sep
661,Costa da Mariña Lucense (Lugo),All,9017,16599,1.8,432,821,1.9,2006,Oct
662,Costa da Mariña Lucense (Lugo),All,7575,13392,1.8,259,525,2,2006,Nov
663,Costa da Mariña Lucense (Lugo),All,5730,10930,1.9,367,672,1.8,2006,Dec
