,destination,come_from,H_travellers,H_nights,H_avg_stay,R_travellers,R_nights,R_avg_stay,year,month
4251,Ourense,Foreign,558.0,748.0,..,0,0,..,2021,Feb
4252,Ourense,Foreign,640.0,841.0,..,27,40,..,2021,Mar
4253,Ourense,Foreign,1054.0,1356.0,..,5,5,..,2021,Apr
4254,Ourense,Foreign,1158.0,1790.0,..,131,205,..,2021,May
4255,Ourense,Foreign,2243.0,3221.0,..,247,394,..,2021,Jun
4256,Ourense,Foreign,2183.0,4410.0,..,423,1029,..,2021,Jul
4257,Ourense,Foreign,3603.0,6060.0,..,598,1150,..,2021,Aug
4258,Ourense,Foreign,2998.0,4731.0,..,519,1001,..,2021,Sep
4259,Ourense,Foreign,3191.0,4381.0,..,382,664,..,2021,Oct
4260,Ourense,Foreign,1749.0,2867.0,..,107,169,..,2021,Nov
4261,Ourense,Foreign,1290.0,2430.0,..,93,165,..,2021,Dec
4262,Ourense,Foreign,1014.0,2154.0,..,63,97,..,2022,Jan
4263,Ourense,Foreign,1742.0,3070.0,..,58,72,..,2022,Feb
4264,Ourense,Foreign,1571.0,3384.0,..,83,136,..,2022,Mar
4265,Ourense,Foreign,2641.0,5893.0,..,413,705,..,2022,Apr
4266,Ourense,Foreign,3627.0,5988.0,..,492,697,..,2022,May
4267,Ourense,Foreign,4160.0,6576.0,..,507,800,..,2022,Jun
4268,Ourense,Foreign,3923.0,7903.0,..,660,1354,..,2022,Jul
4269,Ourense,Foreign,5494.0,11415.0,..,771,1627,..,2022,Aug
4270,Pontevedra,All,31792.0,64687.0,2,..,..,..,1999,Jan
4271,Pontevedra,All,36692.0,71324.0,1.9,..,..,..,1999,Feb
4272,Pontevedra,All,60078.0,119142.0,2,..,..,..,1999,Mar
4273,Pontevedra,All,70553.0,156697.0,2.2,..,..,..,1999,Apr
4274,Pontevedra,All,82157.0,194944.0,2.4,..,..,..,1999,May
4275,Pontevedra,All,105697.0,274672.0,2.6,..,..,..,1999,Jun
4276,Pontevedra,All,137868.0,411190.0,3,..,..,..,1999,Jul
4277,Pontevedra,All,151391.0,530169.0,3.5,..,..,..,1999,Aug
4278,Pontevedra,All,133909.0,388999.0,2.9,..,..,..,1999,Sep
4279,Pontevedra,All,86565.0,199730.0,2.3,..,..,..,1999,Oct
4280,Pontevedra,All,52301.0,108344.0,2.1,..,..,..,1999,Nov
4281,Pontevedra,All,48722.0,99438.0,2,..,..,..,1999,Dec
4282,Pontevedra,All,38239.0,79927.0,2.1,..,..,..,2000,Jan
4283,Pontevedra,All,41661.0,91123.0,2.2,..,..,..,2000,Feb
4284,Pontevedra,All,49022.0,103379.0,2.1,..,..,..,2000,Mar
4285,Pontevedra,All,64645.0,148968.0,2.3,..,..,..,2000,Apr
4286,Pontevedra,All,57390.0,136220.0,2.4,..,..,..,2000,May
4287,Pontevedra,All,77428.0,195440.0,2.5,..,..,..,2000,Jun
4288,Pontevedra,All,124564.0,407220.0,3.3,..,..,..,2000,Jul
4289,Pontevedra,All,161624.0,546876.0,3.4,..,..,..,2000,Aug
4290,Pontevedra,All,108582.0,328387.0,3,..,..,..,2000,Sep
4291,Pontevedra,All,73231.0,173225.0,2.4,..,..,..,2000,Oct
4292,Pontevedra,All,49863.0,117316.0,2.4,..,..,..,2000,Nov
4293,Pontevedra,All,44217.0,87664.0,2,..,..,..,2000,Dec
4294,Pontevedra,All,35427.0,73643.0,2.1,..,..,..,2001,Jan
4295,Pontevedra,All,42162.0,88638.0,2.1,..,..,..,2001,Feb
4296,Pontevedra,All,50017.0,115156.0,2.3,..,..,..,2001,Mar
4297,Pontevedra,All,62227.0,152584.0,2.5,..,..,..,2001,Apr
4298,Pontevedra,All,63384.0,147178.0,2.3,..,..,..,2001,May
4299,Pontevedra,All,82186.0,202415.0,2.5,..,..,..,2001,Jun
4300,Pontevedra,All,117449.0,372454.0,3.2,..,..,..,2001,Jul
4301,Pontevedra,All,160185.0,555213.0,3.5,..,..,..,2001,Aug
4302,Pontevedra,All,107432.0,307431.0,2.9,..,..,..,2001,Sep
4303,Pontevedra,All,81518.0,191256.0,2.4,..,..,..,2001,Oct
4304,Pontevedra,All,52937.0,119095.0,2.3,..,..,..,2001,Nov
4305,Pontevedra,All,48829.0,101009.0,2.1,..,..,..,2001,Dec
4306,Pontevedra,All,36259.0,73894.0,2,..,..,..,2002,Jan
4307,Pontevedra,All,44479.0,91240.0,2.1,..,..,..,2002,Feb
4308,Pontevedra,All,67001.0,168013.0,2.5,..,..,..,2002,Mar
4309,Pontevedra,All,62498.0,151778.0,2.4,..,..,..,2002,Apr
4310,Pontevedra,All,71829.0,176970.0,2.5,..,..,..,2002,May
4311,Pontevedra,All,81550.0,222177.0,2.7,..,..,..,2002,Jun
4312,Pontevedra,All,116524.0,374650.0,3.2,..,..,..,2002,Jul
4313,Pontevedra,All,170984.0,583872.0,3.4,..,..,..,2002,Aug
4314,Pontevedra,All,104267.0,317132.0,3,..,..,..,2002,Sep
4315,Pontevedra,All,83263.0,216931.0,2.6,..,..,..,2002,Oct
4316,Pontevedra,All,56147.0,133888.0,2.4,..,..,..,2002,Nov
4317,Pontevedra,All,54846.0,110826.0,2,..,..,..,2002,Dec
4318,Pontevedra,All,43533.0,86846.0,2,..,..,..,2003,Jan
4319,Pontevedra,All,43053.0,86736.0,2,..,..,..,2003,Feb
4320,Pontevedra,All,57158.0,120473.0,2.1,..,..,..,2003,Mar
4321,Pontevedra,All,68631.0,151059.0,2.2,..,..,..,2003,Apr
4322,Pontevedra,All,82738.0,180784.0,2.2,..,..,..,2003,May
4323,Pontevedra,All,101925.0,240547.0,2.4,..,..,..,2003,Jun
4324,Pontevedra,All,139177.0,401054.0,2.9,..,..,..,2003,Jul
4325,Pontevedra,All,203638.0,644630.0,3.2,..,..,..,2003,Aug
4326,Pontevedra,All,143928.0,357546.0,2.5,..,..,..,2003,Sep
4327,Pontevedra,All,85913.0,207334.0,2.4,..,..,..,2003,Oct
4328,Pontevedra,All,61913.0,133252.0,2.2,..,..,..,2003,Nov
4329,Pontevedra,All,51937.0,101849.0,2,..,..,..,2003,Dec
4330,Pontevedra,All,49377.0,100646.0,2,..,..,..,2004,Jan
4331,Pontevedra,All,55486.0,107783.0,1.9,..,..,..,2004,Feb
4332,Pontevedra,All,65595.0,142396.0,2.2,..,..,..,2004,Mar
4333,Pontevedra,All,91851.0,204168.0,2.2,..,..,..,2004,Apr
4334,Pontevedra,All,103776.0,240215.0,2.3,..,..,..,2004,May
4335,Pontevedra,All,139199.0,363937.0,2.6,..,..,..,2004,Jun
4336,Pontevedra,All,166422.0,479243.0,2.9,..,..,..,2004,Jul
4337,Pontevedra,All,208338.0,643278.0,3.1,..,..,..,2004,Aug
4338,Pontevedra,All,148878.0,428592.0,2.9,..,..,..,2004,Sep
4339,Pontevedra,All,119513.0,287291.0,2.4,..,..,..,2004,Oct
4340,Pontevedra,All,68358.0,149474.0,2.2,..,..,..,2004,Nov
4341,Pontevedra,All,56635.0,121350.0,2.1,..,..,..,2004,Dec
4342,Pontevedra,All,46298.0,92372.0,2,869,1659,1.9,2005,Jan
4343,Pontevedra,All,50638.0,100997.0,2,1165,1751,1.5,2005,Feb
4344,Pontevedra,All,74377.0,167415.0,2.3,2736,6699,2.5,2005,Mar
4345,Pontevedra,All,75994.0,159135.0,2.1,1859,3065,1.7,2005,Apr
4346,Pontevedra,All,86491.0,193130.0,2.2,2402,4312,1.8,2005,May
4347,Pontevedra,All,109833.0,270316.0,2.5,2760,6162,2.2,2005,Jun
4348,Pontevedra,All,168603.0,511302.0,3,5248,16569,3.2,2005,Jul
4349,Pontevedra,All,201929.0,671328.0,3.3,7990,34178,4.3,2005,Aug
4350,Pontevedra,All,133266.0,369000.0,2.8,3245,8317,2.6,2005,Sep
4351,Pontevedra,All,102983.0,240411.0,2.3,2581,5333,2.1,2005,Oct
4352,Pontevedra,All,74758.0,154640.0,2.1,1841,3459,1.9,2005,Nov
4353,Pontevedra,All,61843.0,127990.0,2.1,2110,4485,2.1,2005,Dec
4354,Pontevedra,All,53096.0,114162.0,2.2,1065,1804,1.7,2006,Jan
4355,Pontevedra,All,58888.0,119519.0,2,1323,2337,1.8,2006,Feb
4356,Pontevedra,All,68936.0,148124.0,2.2,1534,2585,1.7,2006,Mar
4357,Pontevedra,All,104493.0,234576.0,2.2,4103,9723,2.4,2006,Apr
4358,Pontevedra,All,93630.0,208295.0,2.2,2284,4308,1.9,2006,May
4359,Pontevedra,All,120245.0,285974.0,2.4,3157,6430,2,2006,Jun
4360,Pontevedra,All,167875.0,515115.0,3.1,5460,16370,3,2006,Jul
4361,Pontevedra,All,199527.0,633802.0,3.2,8062,31982,4,2006,Aug
4362,Pontevedra,All,132704.0,346351.0,2.6,3141,7477,2.4,2006,Sep
4363,Pontevedra,All,101433.0,241888.0,2.4,2743,5855,2.1,2006,Oct
4364,Pontevedra,All,72326.0,153060.0,2.1,1627,2865,1.8,2006,Nov
4365,Pontevedra,All,62418.0,136862.0,2.2,2519,5103,2,2006,Dec
4366,Pontevedra,All,54607.0,115917.0,2.1,978,2048,2.1,2007,Jan
4367,Pontevedra,All,59021.0,116504.0,2,1143,1892,1.7,2007,Feb
4368,Pontevedra,All,76329.0,161190.0,2.1,2046,3567,1.7,2007,Mar
4369,Pontevedra,All,102246.0,236095.0,2.3,3876,9313,2.4,2007,Apr
4370,Pontevedra,All,88771.0,198787.0,2.2,2464,5035,2,2007,May
4371,Pontevedra,All,114784.0,287201.0,2.5,3798,7474,2,2007,Jun
4372,Pontevedra,All,155235.0,455540.0,2.9,5842,16419,2.8,2007,Jul
4373,Pontevedra,All,197944.0,610977.0,3.1,10556,37988,3.6,2007,Aug
4374,Pontevedra,All,138458.0,361149.0,2.6,4165,10128,2.4,2007,Sep
4375,Pontevedra,All,123469.0,281190.0,2.3,3394,6820,2,2007,Oct
4376,Pontevedra,All,73537.0,164102.0,2.2,2272,4338,1.9,2007,Nov
4377,Pontevedra,All,63361.0,133884.0,2.1,2807,6009,2.1,2007,Dec
4378,Pontevedra,All,57735.0,114584.0,2,1058,1869,1.8,2008,Jan
4379,Pontevedra,All,61467.0,123473.0,2,1805,2939,1.6,2008,Feb
4380,Pontevedra,All,85946.0,203922.0,2.4,3324,8477,2.6,2008,Mar
4381,Pontevedra,All,78579.0,173537.0,2.2,2561,5349,2.1,2008,Apr
4382,Pontevedra,All,98047.0,227379.0,2.3,3272,7151,2.2,2008,May
4383,Pontevedra,All,104653.0,266280.0,2.5,3411,7676,2.3,2008,Jun
4384,Pontevedra,All,144901.0,424481.0,2.9,4961,15458,3.1,2008,Jul
4385,Pontevedra,All,185375.0,572024.0,3.1,8048,33389,4.2,2008,Aug
4386,Pontevedra,All,121469.0,340706.0,2.8,3682,8434,2.3,2008,Sep
4387,Pontevedra,All,108909.0,268231.0,2.5,2790,5825,2.1,2008,Oct
4388,Pontevedra,All,67557.0,151142.0,2.2,2398,4082,1.7,2008,Nov
4389,Pontevedra,All,53595.0,116265.0,2.2,2763,5281,1.9,2008,Dec
4390,Pontevedra,All,43065.0,89528.0,2.1,970,1517,1.6,2009,Jan
4391,Pontevedra,All,49034.0,99163.0,2,1751,2720,1.6,2009,Feb
4392,Pontevedra,All,62168.0,141384.0,2.3,2167,3973,1.8,2009,Mar
4393,Pontevedra,All,77112.0,189234.0,2.5,3374,7235,2.1,2009,Apr
4394,Pontevedra,All,84524.0,203015.0,2.4,3532,7352,2.1,2009,May
4395,Pontevedra,All,99442.0,259407.0,2.6,3577,7584,2.1,2009,Jun
4396,Pontevedra,All,143431.0,425782.0,3,5855,15678,2.7,2009,Jul
4397,Pontevedra,All,186434.0,570535.0,3.1,9395,33968,3.6,2009,Aug
4398,Pontevedra,All,119743.0,332563.0,2.8,4213,8976,2.1,2009,Sep
4399,Pontevedra,All,104735.0,264446.0,2.5,3376,6929,2.1,2009,Oct
4400,Pontevedra,All,58397.0,130192.0,2.2,2103,3466,1.7,2009,Nov
4401,Pontevedra,All,51741.0,103620.0,2,3356,6025,1.8,2009,Dec
4402,Pontevedra,All,40878.0,81461.0,2,1367,2161,1.6,2010,Jan
4403,Pontevedra,All,45843.0,92910.0,2,1326,2010,1.5,2010,Feb
4404,Pontevedra,All,65229.0,147285.0,2.3,2225,4590,2.1,2010,Mar
4405,Pontevedra,All,92450.0,225621.0,2.4,3275,7441,2.3,2010,Apr
4406,Pontevedra,All,100285.0,242688.0,2.4,3348,5893,1.8,2010,May
4407,Pontevedra,All,116764.0,313103.0,2.7,3983,7786,2,2010,Jun
4408,Pontevedra,All,156743.0,460120.0,2.9,5947,17608,3,2010,Jul
4409,Pontevedra,All,192184.0,604331.0,3.1,8186,31935,3.9,2010,Aug
4410,Pontevedra,All,137756.0,401166.0,2.9,4226,9553,2.3,2010,Sep
4411,Pontevedra,All,108951.0,296728.0,2.7,4271,8112,1.9,2010,Oct
4412,Pontevedra,All,58871.0,133822.0,2.3,2289,3434,1.5,2010,Nov
4413,Pontevedra,All,51010.0,113565.0,2.2,2561,5426,2.1,2010,Dec
4414,Pontevedra,All,38264.0,79254.0,2.1,868,1188,1.4,2011,Jan
4415,Pontevedra,All,43645.0,93669.0,2.2,1301,1895,1.5,2011,Feb
4416,Pontevedra,All,53779.0,124183.0,2.3,1161,2337,2,2011,Mar
4417,Pontevedra,All,81663.0,208332.0,2.6,2479,5586,2.3,2011,Apr
4418,Pontevedra,All,85751.0,212750.0,2.5,2457,4873,2,2011,May
4419,Pontevedra,All,106385.0,272297.0,2.6,3456,6380,1.9,2011,Jun
4420,Pontevedra,All,149794.0,427210.0,2.9,5505,15267,2.8,2011,Jul
4421,Pontevedra,All,180952.0,553480.0,3.1,8206,31780,3.9,2011,Aug
4422,Pontevedra,All,115341.0,320527.0,2.8,3899,9235,2.4,2011,Sep
4423,Pontevedra,All,96110.0,253938.0,2.6,2929,5489,1.9,2011,Oct
4424,Pontevedra,All,51973.0,129898.0,2.5,1561,2633,1.7,2011,Nov
4425,Pontevedra,All,50923.0,107658.0,2.1,2580,5104,2,2011,Dec
4426,Pontevedra,All,41898.0,81511.0,2,474,649,1.4,2012,Jan
4427,Pontevedra,All,51635.0,95121.0,1.8,1053,1791,1.7,2012,Feb
4428,Pontevedra,All,60400.0,128835.0,2.1,2142,2876,1.3,2012,Mar
4429,Pontevedra,All,81542.0,180613.0,2.2,2495,5312,2.1,2012,Apr
4430,Pontevedra,All,72394.0,174116.0,2.4,2240,4576,2,2012,May
4431,Pontevedra,All,92493.0,224656.0,2.4,2539,5868,2.3,2012,Jun
4432,Pontevedra,All,128462.0,369626.0,2.9,4186,13138,3.1,2012,Jul
4433,Pontevedra,All,177296.0,524901.0,3,5995,23195,3.9,2012,Aug
4434,Pontevedra,All,114728.0,299606.0,2.6,2651,6846,2.6,2012,Sep
4435,Pontevedra,All,86176.0,213856.0,2.5,3071,5402,1.8,2012,Oct
4436,Pontevedra,All,52954.0,122519.0,2.3,1570,2949,1.9,2012,Nov
4437,Pontevedra,All,50538.0,92743.0,1.8,3055,4286,1.4,2012,Dec
4438,Pontevedra,All,37712.0,72771.0,1.9,432,866,2,2013,Jan
4439,Pontevedra,All,39693.0,76698.0,1.9,895,1308,1.5,2013,Feb
4440,Pontevedra,All,62554.0,134885.0,2.2,1569,3711,2.4,2013,Mar
4441,Pontevedra,All,59609.0,131262.0,2.2,1046,1752,1.7,2013,Apr
4442,Pontevedra,All,77043.0,166593.0,2.2,1693,3346,2,2013,May
4443,Pontevedra,All,95559.0,211426.0,2.2,2636,5288,2,2013,Jun
4444,Pontevedra,All,136008.0,379929.0,2.8,3982,11762,3,2013,Jul
4445,Pontevedra,All,190360.0,560518.0,2.9,6512,24647,3.8,2013,Aug
4446,Pontevedra,All,121008.0,303287.0,2.5,3349,7335,2.2,2013,Sep
4447,Pontevedra,All,87436.0,204422.0,2.3,1874,3455,1.8,2013,Oct
4448,Pontevedra,All,53064.0,120163.0,2.3,1213,2057,1.7,2013,Nov
4449,Pontevedra,All,48752.0,92914.0,1.9,1832,2724,1.5,2013,Dec
4450,Pontevedra,All,34839.0,63666.0,1.8,520,784,1.5,2014,Jan
4451,Pontevedra,All,41717.0,75164.0,1.8,958,1347,1.4,2014,Feb
4452,Pontevedra,All,53433.0,109959.0,2.1,1387,2219,1.6,2014,Mar
4453,Pontevedra,All,75370.0,153079.0,2,2020,4954,2.5,2014,Apr
4454,Pontevedra,All,85525.0,179348.0,2.1,2510,4272,1.7,2014,May
4455,Pontevedra,All,94456.0,225339.0,2.4,2919,5483,1.9,2014,Jun
4456,Pontevedra,All,145298.0,381687.0,2.6,4406,13120,3,2014,Jul
4457,Pontevedra,All,204152.0,567006.0,2.8,7838,25758,3.3,2014,Aug
4458,Pontevedra,All,123431.0,300027.0,2.4,3797,9109,2.4,2014,Sep
4459,Pontevedra,All,95731.0,214724.0,2.2,2425,4547,1.9,2014,Oct
4460,Pontevedra,All,53871.0,114237.0,2.1,1589,2203,1.4,2014,Nov
4461,Pontevedra,All,48224.0,91741.0,1.9,1971,3426,1.7,2014,Dec
4462,Pontevedra,All,40952.0,73789.0,1.8,665,1064,1.6,2015,Jan
4463,Pontevedra,All,46332.0,80128.0,1.7,1229,1624,1.3,2015,Feb
4464,Pontevedra,All,63084.0,127591.0,2,1878,2957,1.6,2015,Mar
4465,Pontevedra,All,74928.0,158877.0,2.1,2406,5225,2.2,2015,Apr
4466,Pontevedra,All,85185.0,176711.0,2.1,3395,5900,1.7,2015,May
4467,Pontevedra,All,113125.0,255388.0,2.3,3698,7523,2,2015,Jun
4468,Pontevedra,All,170879.0,449917.0,2.6,6419,17315,2.7,2015,Jul
4469,Pontevedra,All,203735.0,606477.0,3,8719,29323,3.4,2015,Aug
4470,Pontevedra,All,129876.0,314334.0,2.4,4538,9866,2.2,2015,Sep
4471,Pontevedra,All,103137.0,240856.0,2.3,3307,5965,1.8,2015,Oct
4472,Pontevedra,All,56021.0,115889.0,2.1,1360,2242,1.7,2015,Nov
4473,Pontevedra,All,54098.0,100326.0,1.9,1900,3918,2.1,2015,Dec
4474,Pontevedra,All,42570.0,79645.0,1.9,942,1420,1.5,2016,Jan
4475,Pontevedra,All,50849.0,92812.0,1.8,903,1227,1.4,2016,Feb
4476,Pontevedra,All,72409.0,155647.0,2.2,2573,5507,2.1,2016,Mar
4477,Pontevedra,All,77141.0,153017.0,2,1963,2892,1.5,2016,Apr
4478,Pontevedra,All,87887.0,181457.0,2.1,2902,4487,1.6,2016,May
4479,Pontevedra,All,131654.0,283880.0,2.2,4519,9627,2.1,2016,Jun
4480,Pontevedra,All,197419.0,529486.0,2.7,7406,21185,2.9,2016,Jul
4481,Pontevedra,All,227745.0,649068.0,2.9,9893,35075,3.6,2016,Aug
4482,Pontevedra,All,151845.0,372182.0,2.5,5979,12252,2.1,2016,Sep
4483,Pontevedra,All,111211.0,267641.0,2.4,3315,6579,2,2016,Oct
4484,Pontevedra,All,61307.0,138027.0,2.3,1103,1944,1.8,2016,Nov
4485,Pontevedra,All,57667.0,118974.0,2.1,2061,4045,2,2016,Dec
4486,Pontevedra,All,50618.0,94467.0,1.9,622,1173,1.9,2017,Jan
4487,Pontevedra,All,55995.0,99695.0,1.8,948,1632,1.7,2017,Feb
4488,Pontevedra,All,62959.0,128397.0,2,1309,1991,1.5,2017,Mar
4489,Pontevedra,All,110048.0,237045.0,2.2,4218,8718,2.1,2017,Apr
4490,Pontevedra,All,101844.0,206432.0,2,3810,6378,1.7,2017,May
4491,Pontevedra,All,145278.0,331055.0,2.3,5609,11739,2.1,2017,Jun
4492,Pontevedra,All,217137.0,575119.0,2.7,9630,24101,2.5,2017,Jul
4493,Pontevedra,All,255939.0,742105.0,2.9,10392,38088,3.7,2017,Aug
4494,Pontevedra,All,169669.0,411999.0,2.4,6739,14981,2.2,2017,Sep
4495,Pontevedra,All,131842.0,303644.0,2.3,4046,7673,1.9,2017,Oct
4496,Pontevedra,All,70833.0,151627.0,2.1,1509,2467,1.6,2017,Nov
4497,Pontevedra,All,67041.0,131594.0,2,2131,4665,2.2,2017,Dec
4498,Pontevedra,All,53592.0,106683.0,2,739,1253,1.7,2018,Jan
4499,Pontevedra,All,54815.0,97830.0,1.8,933,1410,1.5,2018,Feb
4500,Pontevedra,All,79276.0,163283.0,2.1,2300,4352,1.9,2018,Mar
4501,Pontevedra,All,93455.0,200568.0,2.2,2463,3935,1.6,2018,Apr
4502,Pontevedra,All,108331.0,216829.0,2,3938,5819,1.5,2018,May
4503,Pontevedra,All,138223.0,318817.0,2.3,5113,9411,1.8,2018,Jun
4504,Pontevedra,All,189064.0,514263.0,2.7,7599,18729,2.5,2018,Jul
4505,Pontevedra,All,239567.0,696054.0,2.9,10755,34671,3.2,2018,Aug
4506,Pontevedra,All,174051.0,412049.0,2.4,6544,12204,1.9,2018,Sep
4507,Pontevedra,All,121001.0,290816.0,2.4,4070,7243,1.8,2018,Oct
4508,Pontevedra,All,74003.0,160766.0,2.2,1731,2914,1.7,2018,Nov
4509,Pontevedra,All,75562.0,144477.0,1.9,1916,3659,1.9,2018,Dec
4510,Pontevedra,All,51325.0,98729.0,1.9,891,2331,2.6,2019,Jan
4511,Pontevedra,All,54567.0,102028.0,1.9,1273,2815,2.2,2019,Feb
4512,Pontevedra,All,73464.0,153132.0,2.1,1716,3632,2.1,2019,Mar
4513,Pontevedra,All,114997.0,243281.0,2.1,3717,7458,2,2019,Apr
4514,Pontevedra,All,125728.0,254180.0,2,4498,7609,1.7,2019,May
4515,Pontevedra,All,157260.0,341940.0,2.2,5268,9001,1.7,2019,Jun
4516,Pontevedra,All,204110.0,550240.0,2.7,7618,21316,2.8,2019,Jul
4517,Pontevedra,All,242912.0,708404.0,2.9,11233,34644,3.1,2019,Aug
4518,Pontevedra,All,186163.0,431245.0,2.3,5720,11427,2,2019,Sep
4519,Pontevedra,All,128728.0,276818.0,2.2,3132,5294,1.7,2019,Oct
4520,Pontevedra,All,77352.0,160880.0,2.1,1933,3039,1.6,2019,Nov
4521,Pontevedra,All,91500.0,173433.0,1.9,2833,5891,2.1,2019,Dec
4522,Pontevedra,All,56534.0,104239.0,1.8,970,1561,1.6,2020,Jan
4523,Pontevedra,All,59491.0,111021.0,1.9,1413,2084,1.5,2020,Feb
4524,Pontevedra,All,25372.0,52100.0,2.1,401,669,1.7,2020,Mar
4525,Pontevedra,All,0.0,0.0,0,..,..,..,2020,Apr
4526,Pontevedra,All,1446.0,8094.0,5.6,..,..,1.4,2020,May
4527,Pontevedra,All,19264.0,48842.0,2.5,1444,2985,2.1,2020,Jun
4528,Pontevedra,All,111504.0,297294.0,2.7,4339,15668,3.6,2020,Jul
4529,Pontevedra,All,154644.0,433066.0,2.8,7355,26230,3.6,2020,Aug
4530,Pontevedra,All,78894.0,180006.0,2.3,2958,6817,2.3,2020,Sep
4531,Pontevedra,All,48804.0,95659.0,2,1042,1724,1.7,2020,Oct
4532,Pontevedra,All,16073.0,39761.0,2.5,119,145,1.7,2020,Nov
4533,Pontevedra,All,15061.0,34198.0,2.3,356,582,1.6,2020,Dec
4534,Pontevedra,All,12643.0,34487.0,2.7,152,205,1.4,2021,Jan
4535,Pontevedra,All,13303.0,31382.0,2.4,122,189,1.6,2021,Feb
4536,Pontevedra,All,27575.0,54165.0,2,890,1206,1.4,2021,Mar
4537,Pontevedra,All,28722.0,55226.0,1.9,1253,2157,1.7,2021,Apr
4538,Pontevedra,All,50219.0,92425.0,1.8,1999,2669,1.3,2021,May
4539,Pontevedra,All,93828.0,202148.0,2.2,3097,5962,1.9,2021,Jun
4540,Pontevedra,All,171704.0,465081.0,2.7,7714,21833,2.8,2021,Jul
4541,Pontevedra,All,224848.0,654137.0,2.9,9944,31971,3.2,2021,Aug
4542,Pontevedra,All,148061.0,356440.0,2.4,5803,11831,2,2021,Sep
4543,Pontevedra,All,120871.0,260699.0,2.2,3927,7107,1.8,2021,Oct
4544,Pontevedra,All,69371.0,139492.0,2,2357,3548,1.5,2021,Nov
4545,Pontevedra,All,75764.0,149574.0,2,2541,4918,1.9,2021,Dec
4546,Pontevedra,All,35247.0,68054.0,1.9,867,1332,1.5,2022,Jan
4547,Pontevedra,All,48623.0,91648.0,1.9,1138,2055,1.8,2022,Feb
4548,Pontevedra,All,58215.0,122619.0,2.1,1449,2192,1.5,2022,Mar
4549,Pontevedra,All,109419.0,223826.0,2.1,4491,8482,1.9,2022,Apr
4550,Pontevedra,All,124756.0,243123.0,2,6194,9555,1.5,2022,May
4551,Pontevedra,All,150118.0,326948.0,2.2,5445,10657,2,2022,Jun
4552,Pontevedra,All,218893.0,558917.0,2.6,6800,21446,3.2,2022,Jul
4553,Pontevedra,All,256025.0,690302.0,2.7,9707,30202,3.1,2022,Aug
4555,Pontevedra,Spain,28575.0,57522.0,..,..,..,..,1999,Jan
4556,Pontevedra,Spain,31253.0,62342.0,..,..,..,..,1999,Feb
4557,Pontevedra,Spain,54382.0,110300.0,..,..,..,..,1999,Mar
4558,Pontevedra,Spain,62624.0,143865.0,..,..,..,..,1999,Apr
4559,Pontevedra,Spain,72753.0,174990.0,..,..,..,..,1999,May
4560,Pontevedra,Spain,89714.0,239895.0,..,..,..,..,1999,Jun
4561,Pontevedra,Spain,118935.0,367554.0,..,..,..,..,1999,Jul
4562,Pontevedra,Spain,131255.0,480053.0,..,..,..,..,1999,Aug
4563,Pontevedra,Spain,115116.0,351135.0,..,..,..,..,1999,Sep
4564,Pontevedra,Spain,72321.0,176107.0,..,..,..,..,1999,Oct
4565,Pontevedra,Spain,44560.0,94586.0,..,..,..,..,1999,Nov
4566,Pontevedra,Spain,42058.0,88458.0,..,..,..,..,1999,Dec
4567,Pontevedra,Spain,33375.0,71107.0,..,..,..,..,2000,Jan
4568,Pontevedra,Spain,35678.0,80254.0,..,..,..,..,2000,Feb
4569,Pontevedra,Spain,39297.0,85592.0,..,..,..,..,2000,Mar
4570,Pontevedra,Spain,52049.0,127891.0,..,..,..,..,2000,Apr
4571,Pontevedra,Spain,47644.0,116455.0,..,..,..,..,2000,May
4572,Pontevedra,Spain,61494.0,160734.0,..,..,..,..,2000,Jun
4573,Pontevedra,Spain,102861.0,350345.0,..,..,..,..,2000,Jul
4574,Pontevedra,Spain,137633.0,482438.0,..,..,..,..,2000,Aug
4575,Pontevedra,Spain,88686.0,283407.0,..,..,..,..,2000,Sep
4576,Pontevedra,Spain,59461.0,149540.0,..,..,..,..,2000,Oct
4577,Pontevedra,Spain,42187.0,102625.0,..,..,..,..,2000,Nov
4578,Pontevedra,Spain,33651.0,69547.0,..,..,..,..,2000,Dec
4579,Pontevedra,Spain,30554.0,64582.0,..,..,..,..,2001,Jan
4580,Pontevedra,Spain,33312.0,71267.0,..,..,..,..,2001,Feb
4581,Pontevedra,Spain,44081.0,102053.0,..,..,..,..,2001,Mar
4582,Pontevedra,Spain,51786.0,132786.0,..,..,..,..,2001,Apr
4583,Pontevedra,Spain,48444.0,120948.0,..,..,..,..,2001,May
4584,Pontevedra,Spain,63510.0,164210.0,..,..,..,..,2001,Jun
4585,Pontevedra,Spain,97875.0,322995.0,..,..,..,..,2001,Jul
4586,Pontevedra,Spain,136113.0,493707.0,..,..,..,..,2001,Aug
4587,Pontevedra,Spain,86194.0,264629.0,..,..,..,..,2001,Sep
4588,Pontevedra,Spain,64520.0,161997.0,..,..,..,..,2001,Oct
4589,Pontevedra,Spain,44699.0,104870.0,..,..,..,..,2001,Nov
4590,Pontevedra,Spain,38164.0,81246.0,..,..,..,..,2001,Dec
4591,Pontevedra,Spain,29997.0,62895.0,..,..,..,..,2002,Jan
4592,Pontevedra,Spain,35813.0,75335.0,..,..,..,..,2002,Feb
4593,Pontevedra,Spain,57013.0,148144.0,..,..,..,..,2002,Mar
